customer_id,tower_id,region_customer,plan,monthly_revenue,data_usage_gb,complaint_count,region_tower,technology,tower_health_score,tower_status,problem_indicators,failure_probability,risk_category,recommended_action,network_region,potentially_affected,revenue_at_risk,high_value_customer,high_value_at_risk
C04007,T1428,South,Standard,499,22.87,1,South,5G,78.6,Warning,No Major Issue,48.21,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04008,T1227,North,Basic,299,17.57,1,North,5G,79.11,Warning,No Major Issue,27.54,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C04009,T1400,South,Basic,299,23.99,4,South,5G,79.29,Warning,No Major Issue,44.35,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04010,T1314,North,Premium,799,19.11,1,North,5G,78.11,Warning,No Major Issue,16.29,LOW,Normal monitoring,North,False,0,True,False
C04011,T1483,South,Premium,799,14.95,1,South,5G,78.89,Warning,No Major Issue,18.94,LOW,Normal monitoring,South,False,0,True,False
C04012,T1100,South,Basic,299,24.08,1,South,4G,78.34,Warning,No Major Issue,38.35,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04013,T1471,Central,Basic,299,41.79,4,Central,4G,52.78,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,Central,True,299,False,False
C04014,T1498,North,Unlimited,1199,21.27,1,North,5G,79.07,Warning,No Major Issue,11.21,LOW,Normal monitoring,North,False,0,True,False
C04015,T1219,South,Unlimited,1199,26.49,1,South,4G,78.29,Warning,No Major Issue,28.11,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04016,T1364,East,Unlimited,1199,20.26,1,East,5G,78.19,Warning,No Major Issue,24.99,LOW,Normal monitoring,East,False,0,True,False
C04017,T1174,East,Basic,299,34.88,1,East,5G,77.42,Warning,No Major Issue,31.45,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C04018,T1176,South,Standard,499,19.69,1,South,5G,78.87,Warning,No Major Issue,70.17,HIGH,Schedule preventive maintenance,South,True,499,False,False
C04019,T1337,South,Unlimited,1199,28.23,4,South,5G,50.89,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,1199,True,True
C04020,T1034,North,Standard,499,29.78,0,North,4G,77.83,Warning,No Major Issue,17.3,LOW,Normal monitoring,North,False,0,False,False
C04021,T1013,West,Standard,499,22.38,0,West,5G,78.76,Warning,No Major Issue,29.37,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C04022,T1283,West,Basic,299,7.36,1,West,4G,78.82,Warning,No Major Issue,28.08,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C04023,T1420,Central,Premium,799,6.97,1,Central,4G,78.6,Warning,No Major Issue,25.4,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C04024,T1244,North,Basic,299,22.87,2,North,4G,79.31,Warning,No Major Issue,32.41,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C04025,T1208,East,Basic,299,13.8,2,East,4G,78.77,Warning,No Major Issue,20.01,LOW,Normal monitoring,East,False,0,False,False
C04026,T1408,South,Basic,299,29.97,1,South,5G,79.54,Warning,No Major Issue,29.84,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04027,T1079,Central,Standard,499,20.32,0,Central,4G,78.59,Warning,No Major Issue,23.02,LOW,Normal monitoring,Central,False,0,False,False
C04028,T1125,West,Basic,299,36.52,0,West,5G,78.35,Warning,No Major Issue,33.53,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C04029,T1345,North,Basic,299,37.22,1,North,5G,79.13,Warning,No Major Issue,25.51,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C04030,T1200,East,Unlimited,1199,12.7,0,East,5G,78.71,Warning,No Major Issue,88.47,CRITICAL,Immediate technician inspection,East,True,1199,True,True
C04031,T1320,South,Unlimited,1199,47.35,1,South,5G,78.25,Warning,No Major Issue,12.43,LOW,Normal monitoring,South,False,0,True,False
C04032,T1012,Central,Unlimited,1199,35.75,1,Central,4G,78.51,Warning,No Major Issue,83.08,CRITICAL,Immediate technician inspection,Central,True,1199,True,True
C04033,T1322,East,Unlimited,1199,36.25,2,East,5G,78.81,Warning,No Major Issue,18.82,LOW,Normal monitoring,East,False,0,True,False
C04034,T1323,Central,Unlimited,1199,23.2,0,Central,5G,78.7,Warning,No Major Issue,24.15,LOW,Normal monitoring,Central,False,0,True,False
C04035,T1104,South,Premium,799,11.84,2,South,5G,78.68,Warning,No Major Issue,34.25,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04036,T1125,West,Standard,499,16.78,0,West,5G,78.35,Warning,No Major Issue,33.53,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C04037,T1077,East,Standard,499,22.6,0,East,5G,79.68,Warning,No Major Issue,78.8,CRITICAL,Immediate technician inspection,East,True,499,False,False
C04038,T1350,Central,Unlimited,1199,4.74,1,Central,4G,78.44,Warning,No Major Issue,17.97,LOW,Normal monitoring,Central,False,0,True,False
C04039,T1063,South,Premium,799,41.95,1,South,5G,78.43,Warning,No Major Issue,30.97,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04040,T1299,South,Standard,499,9.31,0,South,4G,78.55,Warning,No Major Issue,29.2,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04041,T1036,Central,Standard,499,34.11,2,Central,4G,78.18,Warning,No Major Issue,28.97,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C04042,T1193,South,Premium,799,15.61,5,South,5G,50.4,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,799,True,True
C04043,T1188,South,Unlimited,1199,31.88,4,South,4G,78.62,Warning,No Major Issue,38.64,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04044,T1112,North,Unlimited,1199,15.15,3,North,4G,79.36,Warning,No Major Issue,27.04,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C04045,T1042,South,Basic,299,29.13,1,South,5G,78.38,Warning,No Major Issue,22.21,LOW,Normal monitoring,South,False,0,False,False
C04046,T1146,South,Standard,499,12.24,2,South,4G,78.79,Warning,No Major Issue,28.63,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04047,T1310,East,Premium,799,30.86,1,East,4G,79.35,Warning,No Major Issue,21.49,LOW,Normal monitoring,East,False,0,True,False
C04048,T1098,East,Basic,299,28.46,0,East,4G,78.55,Warning,No Major Issue,17.63,LOW,Normal monitoring,East,False,0,False,False
C04049,T1020,South,Basic,299,33.75,1,South,4G,78.3,Warning,No Major Issue,32.98,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04050,T1480,East,Standard,499,31.8,1,East,4G,78.95,Warning,No Major Issue,30.32,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C04051,T1232,South,Premium,799,24.86,1,South,5G,78.54,Warning,No Major Issue,28.05,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04052,T1395,Central,Standard,499,35.87,1,Central,4G,78.9,Warning,No Major Issue,78.18,CRITICAL,Immediate technician inspection,Central,True,499,False,False
C04053,T1291,West,Standard,499,36.48,1,West,5G,78.66,Warning,No Major Issue,11.6,LOW,Normal monitoring,West,False,0,False,False
C04054,T1447,South,Standard,499,23.55,1,South,5G,79.11,Warning,No Major Issue,19.17,LOW,Normal monitoring,South,False,0,False,False
C04055,T1359,South,Basic,299,29.4,1,South,4G,78.86,Warning,No Major Issue,52.51,HIGH,Schedule preventive maintenance,South,True,299,False,False
C04056,T1106,West,Standard,499,24.0,1,West,4G,78.42,Warning,No Major Issue,17.19,LOW,Normal monitoring,West,False,0,False,False
C04057,T1132,East,Unlimited,1199,24.28,2,East,5G,79.22,Warning,No Major Issue,82.33,CRITICAL,Immediate technician inspection,East,True,1199,True,True
C04058,T1176,South,Unlimited,1199,19.06,2,South,5G,78.87,Warning,No Major Issue,70.17,HIGH,Schedule preventive maintenance,South,True,1199,True,True
C04059,T1194,Central,Standard,499,39.01,2,Central,5G,78.71,Warning,No Major Issue,29.36,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C04060,T1064,Central,Unlimited,1199,26.39,2,Central,4G,77.78,Warning,No Major Issue,19.54,LOW,Normal monitoring,Central,False,0,True,False
C04061,T1386,East,Premium,799,29.6,1,East,4G,78.72,Warning,No Major Issue,12.39,LOW,Normal monitoring,East,False,0,True,False
C04062,T1052,West,Unlimited,1199,32.97,1,West,5G,78.83,Warning,No Major Issue,10.56,LOW,Normal monitoring,West,False,0,True,False
C04063,T1337,South,Standard,499,28.81,4,South,5G,50.89,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,499,False,False
C04064,T1211,South,Premium,799,18.27,0,South,5G,78.66,Warning,No Major Issue,31.79,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04065,T1291,West,Basic,299,32.82,3,West,5G,78.66,Warning,No Major Issue,11.6,LOW,Normal monitoring,West,False,0,False,False
C04066,T1451,South,Premium,799,27.06,1,South,4G,78.42,Warning,No Major Issue,25.94,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04067,T1458,North,Standard,499,26.02,0,North,5G,78.53,Warning,No Major Issue,30.54,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C04068,T1470,South,Standard,499,21.85,0,South,5G,78.76,Warning,No Major Issue,30.72,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04069,T1021,West,Basic,299,16.97,1,West,5G,78.34,Warning,No Major Issue,30.77,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C04070,T1050,North,Premium,799,19.63,0,North,4G,78.7,Warning,No Major Issue,12.04,LOW,Normal monitoring,North,False,0,True,False
C04071,T1341,West,Basic,299,22.62,3,West,5G,78.57,Warning,No Major Issue,35.97,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C04072,T1417,Central,Unlimited,1199,14.64,1,Central,4G,78.09,Warning,No Major Issue,13.81,LOW,Normal monitoring,Central,False,0,True,False
C04073,T1411,West,Premium,799,14.93,0,West,5G,78.6,Warning,No Major Issue,27.06,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C04074,T1083,South,Unlimited,1199,20.28,1,South,5G,79.41,Warning,No Major Issue,20.99,LOW,Normal monitoring,South,False,0,True,False
C04075,T1201,Central,Premium,799,27.7,0,Central,5G,78.73,Warning,No Major Issue,21.54,LOW,Normal monitoring,Central,False,0,True,False
C04076,T1094,Central,Unlimited,1199,33.11,1,Central,5G,78.96,Warning,No Major Issue,26.03,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C04077,T1227,North,Standard,499,39.46,3,North,5G,79.11,Warning,No Major Issue,27.54,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C04078,T1446,West,Premium,799,23.52,1,West,4G,78.63,Warning,No Major Issue,25.05,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C04079,T1032,East,Standard,499,33.04,1,East,5G,78.77,Warning,No Major Issue,19.42,LOW,Normal monitoring,East,False,0,False,False
C04080,T1249,Central,Standard,499,51.89,1,Central,5G,78.12,Warning,No Major Issue,13.39,LOW,Normal monitoring,Central,False,0,False,False
C04081,T1143,Central,Premium,799,30.13,2,Central,4G,78.47,Warning,No Major Issue,26.59,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C04082,T1482,West,Premium,799,13.8,1,West,5G,79.19,Warning,No Major Issue,26.99,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C04083,T1112,North,Standard,499,15.62,0,North,4G,79.36,Warning,No Major Issue,27.04,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C04084,T1250,North,Premium,799,27.78,0,North,5G,78.22,Warning,No Major Issue,30.72,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C04085,T1344,East,Unlimited,1199,44.63,3,East,4G,79.13,Warning,No Major Issue,8.81,LOW,Normal monitoring,East,False,0,True,False
C04086,T1160,South,Unlimited,1199,21.04,1,South,5G,79.08,Warning,No Major Issue,15.95,LOW,Normal monitoring,South,False,0,True,False
C04087,T1314,North,Unlimited,1199,29.69,1,North,5G,78.11,Warning,No Major Issue,16.29,LOW,Normal monitoring,North,False,0,True,False
C04088,T1210,East,Premium,799,28.84,0,East,5G,78.89,Warning,No Major Issue,21.98,LOW,Normal monitoring,East,False,0,True,False
C04089,T1270,North,Unlimited,1199,19.33,0,North,4G,78.55,Warning,No Major Issue,13.31,LOW,Normal monitoring,North,False,0,True,False
C04090,T1261,North,Premium,799,19.48,1,North,5G,79.45,Warning,No Major Issue,81.21,CRITICAL,Immediate technician inspection,North,True,799,True,True
C04091,T1301,North,Unlimited,1199,24.44,0,North,5G,78.67,Warning,No Major Issue,70.44,HIGH,Schedule preventive maintenance,North,True,1199,True,True
C04092,T1081,Central,Standard,499,40.55,2,Central,5G,78.51,Warning,No Major Issue,17.26,LOW,Normal monitoring,Central,False,0,False,False
C04093,T1142,North,Premium,799,15.49,2,North,4G,77.91,Warning,No Major Issue,15.49,LOW,Normal monitoring,North,False,0,True,False
C04094,T1362,East,Premium,799,37.63,2,East,5G,79.02,Warning,No Major Issue,28.79,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C04095,T1425,Central,Basic,299,15.37,1,Central,4G,78.61,Warning,No Major Issue,79.23,CRITICAL,Immediate technician inspection,Central,True,299,False,False
C04096,T1011,East,Premium,799,20.33,1,East,4G,78.6,Warning,No Major Issue,23.03,LOW,Normal monitoring,East,False,0,True,False
C04097,T1208,East,Standard,499,30.33,1,East,4G,78.77,Warning,No Major Issue,20.01,LOW,Normal monitoring,East,False,0,False,False
C04098,T1161,Central,Basic,299,29.89,2,Central,4G,79.32,Warning,No Major Issue,23.16,LOW,Normal monitoring,Central,False,0,False,False
C04099,T1490,East,Unlimited,1199,32.12,2,East,4G,79.51,Warning,No Major Issue,46.61,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C04100,T1296,West,Standard,499,28.44,0,West,5G,78.52,Warning,No Major Issue,20.37,LOW,Normal monitoring,West,False,0,False,False
C04101,T1496,West,Unlimited,1199,23.39,0,West,5G,79.11,Warning,No Major Issue,21.75,LOW,Normal monitoring,West,False,0,True,False
C04102,T1167,South,Unlimited,1199,27.02,2,South,5G,78.45,Warning,No Major Issue,29.12,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04103,T1273,North,Premium,799,31.5,4,North,5G,51.19,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,North,True,799,True,True
C04104,T1073,North,Basic,299,21.45,2,North,4G,78.95,Warning,No Major Issue,11.96,LOW,Normal monitoring,North,False,0,False,False
C04105,T1443,East,Unlimited,1199,39.81,1,East,5G,79.13,Warning,No Major Issue,13.52,LOW,Normal monitoring,East,False,0,True,False
C04106,T1392,North,Standard,499,21.81,1,North,4G,78.78,Warning,No Major Issue,18.98,LOW,Normal monitoring,North,False,0,False,False
C04107,T1384,East,Unlimited,1199,38.59,0,East,4G,78.88,Warning,No Major Issue,16.65,LOW,Normal monitoring,East,False,0,True,False
C04108,T1448,East,Unlimited,1199,22.46,1,East,5G,78.41,Warning,No Major Issue,14.06,LOW,Normal monitoring,East,False,0,True,False
C04109,T1364,East,Unlimited,1199,51.88,1,East,5G,78.19,Warning,No Major Issue,24.99,LOW,Normal monitoring,East,False,0,True,False
C04110,T1091,North,Standard,499,21.37,0,North,5G,78.11,Warning,No Major Issue,14.49,LOW,Normal monitoring,North,False,0,False,False
C04111,T1378,Central,Premium,799,40.13,0,Central,4G,78.25,Warning,No Major Issue,16.42,LOW,Normal monitoring,Central,False,0,True,False
C04112,T1359,South,Basic,299,20.79,0,South,4G,78.86,Warning,No Major Issue,52.51,HIGH,Schedule preventive maintenance,South,True,299,False,False
C04113,T1314,North,Unlimited,1199,9.22,1,North,5G,78.11,Warning,No Major Issue,16.29,LOW,Normal monitoring,North,False,0,True,False
C04114,T1299,South,Standard,499,35.8,0,South,4G,78.55,Warning,No Major Issue,29.2,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04115,T1131,East,Premium,799,25.79,0,East,5G,78.54,Warning,No Major Issue,19.76,LOW,Normal monitoring,East,False,0,True,False
C04116,T1443,East,Standard,499,17.06,2,East,5G,79.13,Warning,No Major Issue,13.52,LOW,Normal monitoring,East,False,0,False,False
C04117,T1037,South,Standard,499,19.81,6,South,5G,50.65,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,499,False,False
C04118,T1056,South,Premium,799,28.86,2,South,5G,78.56,Warning,No Major Issue,20.31,LOW,Normal monitoring,South,False,0,True,False
C04119,T1223,South,Premium,799,18.41,2,South,4G,79.35,Warning,No Major Issue,20.36,LOW,Normal monitoring,South,False,0,True,False
C04120,T1461,Central,Basic,299,15.92,3,Central,5G,78.71,Warning,No Major Issue,18.49,LOW,Normal monitoring,Central,False,0,False,False
C04121,T1095,Central,Standard,499,21.83,0,Central,5G,78.56,Warning,No Major Issue,23.8,LOW,Normal monitoring,Central,False,0,False,False
C04122,T1403,Central,Standard,499,29.24,0,Central,5G,78.48,Warning,No Major Issue,25.54,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C04123,T1149,North,Unlimited,1199,12.93,2,North,4G,78.66,Warning,No Major Issue,15.54,LOW,Normal monitoring,North,False,0,True,False
C04124,T1236,East,Basic,299,32.06,2,East,4G,77.96,Warning,No Major Issue,18.38,LOW,Normal monitoring,East,False,0,False,False
C04125,T1146,South,Premium,799,28.57,1,South,4G,78.79,Warning,No Major Issue,28.63,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C04126,T1497,Central,Unlimited,1199,45.23,0,Central,4G,78.32,Warning,No Major Issue,23.08,LOW,Normal monitoring,Central,False,0,True,False
C04127,T1370,West,Unlimited,1199,6.28,0,West,5G,78.98,Warning,No Major Issue,29.28,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C04128,T1439,East,Standard,499,12.96,2,East,4G,78.9,Warning,No Major Issue,31.27,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C04129,T1191,Central,Basic,299,30.4,1,Central,4G,78.31,Warning,No Major Issue,73.28,HIGH,Schedule preventive maintenance,Central,True,299,False,False
C04130,T1442,East,Premium,799,22.48,0,East,4G,78.88,Warning,No Major Issue,14.78,LOW,Normal monitoring,East,False,0,True,False
C04131,T1357,North,Basic,299,19.35,0,North,5G,78.35,Warning,No Major Issue,19.35,LOW,Normal monitoring,North,False,0,False,False
C04132,T1234,East,Basic,299,37.54,1,East,5G,78.4,Warning,No Major Issue,18.8,LOW,Normal monitoring,East,False,0,False,False
C04133,T1104,South,Standard,499,21.66,1,South,5G,78.68,Warning,No Major Issue,34.25,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C04134,T1332,South,Standard,499,24.07,0,South,5G,78.6,Warning,No Major Issue,24.17,LOW,Normal monitoring,South,False,0,False,False
C04135,T1047,West,Premium,799,27.11,2,West,4G,78.77,Warning,No Major Issue,21.41,LOW,Normal monitoring,West,False,0,True,False
C04136,T1231,West,Standard,499,34.21,1,West,5G,78.71,Warning,No Major Issue,37.72,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C04137,T1396,South,Standard,499,22.93,2,South,5G,78.84,Warning,No Major Issue,18.39,LOW,Normal monitoring,South,False,0,False,False
C04138,T1098,East,Unlimited,1199,28.23,0,East,4G,78.55,Warning,No Major Issue,17.63,LOW,Normal monitoring,East,False,0,True,False
