event_id,timestamp,tower_id,event_type,severity
E05167,2026-01-04 06:00:00,T1186,Packet Loss,High
E05168,2026-01-02 00:00:00,T1043,Call Drop,Medium
E05169,2026-01-04 06:00:00,T1298,Connection Failure,Medium
E05170,2026-01-25 12:00:00,T1462,Traffic Spike,Low
E05171,2026-01-09 18:00:00,T1264,Low Signal,Low
E05172,2026-01-18 00:00:00,T1312,High CPU,High
E05173,2026-01-01 12:00:00,T1331,High Latency,High
E05174,2026-01-13 06:00:00,T1048,Packet Loss,Medium
E05175,2026-01-05 06:00:00,T1376,Traffic Spike,Critical
E05176,2026-01-05 12:00:00,T1200,High CPU,Critical
E05177,2026-01-28 18:00:00,T1068,Call Drop,Low
E05178,2026-01-04 00:00:00,T1402,Low Signal,High
E05179,2026-01-06 12:00:00,T1311,High CPU,Medium
E05180,2026-01-17 06:00:00,T1071,High Latency,High
E05181,2026-01-06 06:00:00,T1218,Traffic Spike,Medium
E05182,2026-01-07 06:00:00,T1262,Call Drop,Low
E05183,2026-01-16 00:00:00,T1212,Connection Failure,Low
E05184,2026-01-22 18:00:00,T1062,High Latency,Low
E05185,2026-01-03 00:00:00,T1414,Connection Failure,Low
E05186,2026-01-30 06:00:00,T1485,Packet Loss,Low
E05187,2026-01-11 00:00:00,T1360,Packet Loss,Medium
E05188,2026-01-07 00:00:00,T1185,Call Drop,Low
E05189,2026-01-06 18:00:00,T1221,Low Signal,Low
E05190,2026-01-12 00:00:00,T1159,Traffic Spike,Low
E05191,2026-01-30 00:00:00,T1475,High CPU,Low
E05192,2026-01-26 18:00:00,T1136,Low Signal,Low
E05193,2026-01-27 18:00:00,T1387,High CPU,Low
E05194,2026-01-20 06:00:00,T1341,High Latency,Medium
E05195,2026-01-10 12:00:00,T1065,Connection Failure,Medium
E05196,2026-01-30 00:00:00,T1416,Connection Failure,Low
E05197,2026-01-20 18:00:00,T1066,High Latency,Low
E05198,2026-01-28 12:00:00,T1220,Low Signal,High
E05199,2026-01-29 18:00:00,T1491,Packet Loss,Low
E05200,2026-01-06 06:00:00,T1366,Packet Loss,Critical
E05201,2026-01-06 18:00:00,T1129,Packet Loss,Low
E05202,2026-01-18 06:00:00,T1445,Connection Failure,Medium
E05203,2026-01-06 12:00:00,T1040,Call Drop,Low
E05204,2026-01-05 18:00:00,T1175,Traffic Spike,Medium
E05205,2026-01-12 00:00:00,T1244,Call Drop,Low
E05206,2026-01-23 00:00:00,T1144,Connection Failure,Low
E05207,2026-01-09 12:00:00,T1109,High Latency,Low
E05208,2026-01-19 12:00:00,T1234,Low Signal,Medium
E05209,2026-01-23 12:00:00,T1197,Packet Loss,Medium
E05210,2026-01-06 06:00:00,T1111,Low Signal,Low
E05211,2026-01-27 12:00:00,T1153,Low Signal,Medium
E05212,2026-01-09 12:00:00,T1118,High Latency,Medium
E05213,2026-01-12 12:00:00,T1300,High Latency,Medium
E05214,2026-01-23 18:00:00,T1333,Connection Failure,Low
E05215,2026-01-09 18:00:00,T1414,Packet Loss,Medium
E05216,2026-01-04 12:00:00,T1401,Low Signal,Low
E05217,2026-01-14 18:00:00,T1466,Packet Loss,Low
E05218,2026-01-01 00:00:00,T1365,Low Signal,Low
E05219,2026-01-06 00:00:00,T1088,Call Drop,Low
E05220,2026-01-15 18:00:00,T1426,High Latency,Low
E05221,2026-01-10 18:00:00,T1443,Packet Loss,Low
E05222,2026-01-19 06:00:00,T1128,Connection Failure,Low
E05223,2026-01-30 06:00:00,T1088,High Latency,Low
E05224,2026-01-18 06:00:00,T1217,Low Signal,Low
E05225,2026-01-28 00:00:00,T1286,High CPU,Low
E05226,2026-01-16 00:00:00,T1370,High CPU,Medium
E05227,2026-01-06 06:00:00,T1459,High Latency,Medium
E05228,2026-01-12 06:00:00,T1066,Low Signal,Low
E05229,2026-01-23 12:00:00,T1331,Traffic Spike,Low
E05230,2026-01-12 12:00:00,T1325,Connection Failure,Medium
E05231,2026-01-02 06:00:00,T1108,Connection Failure,High
E05232,2026-01-05 00:00:00,T1297,Packet Loss,Low
E05233,2026-01-01 06:00:00,T1011,Packet Loss,Low
E05234,2026-01-30 06:00:00,T1287,Traffic Spike,Low
E05235,2026-01-19 06:00:00,T1237,Call Drop,Medium
E05236,2026-01-26 12:00:00,T1353,Packet Loss,Low
E05237,2026-01-02 06:00:00,T1404,Packet Loss,High
E05238,2026-01-02 00:00:00,T1153,Traffic Spike,Medium
E05239,2026-01-21 00:00:00,T1242,High Latency,Low
E05240,2026-01-18 00:00:00,T1395,Connection Failure,Low
E05241,2026-01-02 18:00:00,T1177,High CPU,Low
E05242,2026-01-13 00:00:00,T1150,High CPU,Medium
E05243,2026-01-26 12:00:00,T1287,Traffic Spike,Medium
E05244,2026-01-22 00:00:00,T1489,High CPU,Low
E05245,2026-01-12 00:00:00,T1484,Traffic Spike,Low
E05246,2026-01-28 18:00:00,T1330,Connection Failure,Critical
E05247,2026-01-19 18:00:00,T1011,Low Signal,Low
E05248,2026-01-30 00:00:00,T1143,High Latency,Medium
E05249,2026-01-12 00:00:00,T1056,Packet Loss,Low
E05250,2026-01-30 18:00:00,T1426,Packet Loss,Low
E05251,2026-01-12 00:00:00,T1356,Traffic Spike,Low
E05252,2026-01-20 18:00:00,T1161,High CPU,Low
E05253,2026-01-07 12:00:00,T1353,Traffic Spike,Low
E05254,2026-01-19 18:00:00,T1069,High CPU,High
E05255,2026-01-21 18:00:00,T1218,High Latency,Low
E05256,2026-01-22 06:00:00,T1481,Traffic Spike,High
E05257,2026-01-19 12:00:00,T1420,Low Signal,Medium
E05258,2026-01-20 12:00:00,T1454,Traffic Spike,Low
E05259,2026-01-19 12:00:00,T1403,Connection Failure,Medium
E05260,2026-01-16 00:00:00,T1335,High Latency,Low
E05261,2026-01-20 00:00:00,T1045,Low Signal,Medium
E05262,2026-01-30 00:00:00,T1381,Packet Loss,Low
E05263,2026-01-13 06:00:00,T1112,Call Drop,Medium
E05264,2026-01-21 18:00:00,T1058,Packet Loss,Low
E05265,2026-01-11 00:00:00,T1005,Call Drop,Low
E05266,2026-01-24 18:00:00,T1492,Connection Failure,Low
E05267,2026-01-04 12:00:00,T1475,Low Signal,Low
E05268,2026-01-02 18:00:00,T1238,High Latency,Low
E05269,2026-01-05 00:00:00,T1155,High Latency,High
E05270,2026-01-17 12:00:00,T1356,High CPU,Low
E05271,2026-01-29 00:00:00,T1363,High CPU,Low
E05272,2026-01-13 12:00:00,T1363,Low Signal,Medium
E05273,2026-01-16 06:00:00,T1060,Packet Loss,Low
E05274,2026-01-14 12:00:00,T1199,High CPU,Low
E05275,2026-01-03 06:00:00,T1114,Traffic Spike,Low
E05276,2026-01-01 00:00:00,T1135,Low Signal,Low
E05277,2026-01-02 00:00:00,T1279,Traffic Spike,Low
E05278,2026-01-14 06:00:00,T1459,High CPU,Low
E05279,2026-01-27 12:00:00,T1140,Packet Loss,Low
E05280,2026-01-25 12:00:00,T1177,High CPU,High
E05281,2026-01-03 00:00:00,T1160,Low Signal,Medium
E05282,2026-01-21 12:00:00,T1256,Traffic Spike,Low
E05283,2026-01-20 00:00:00,T1230,Call Drop,Low
E05284,2026-01-13 00:00:00,T1122,Low Signal,High
E05285,2026-01-12 12:00:00,T1138,High CPU,Critical
E05286,2026-01-01 12:00:00,T1104,High CPU,Low
E05287,2026-01-02 00:00:00,T1268,High Latency,Critical
E05288,2026-01-19 12:00:00,T1213,Connection Failure,Medium
E05289,2026-01-20 06:00:00,T1047,Packet Loss,High
E05290,2026-01-07 00:00:00,T1458,Connection Failure,Low
E05291,2026-01-25 06:00:00,T1491,Connection Failure,Medium
E05292,2026-01-01 06:00:00,T1147,Low Signal,Low
E05293,2026-01-01 12:00:00,T1177,High CPU,High
E05294,2026-01-01 18:00:00,T1290,Call Drop,Low
E05295,2026-01-02 18:00:00,T1059,Connection Failure,Low
E05296,2026-01-04 18:00:00,T1294,High CPU,Low
E05297,2026-01-01 12:00:00,T1050,High CPU,Low
E05298,2026-01-01 18:00:00,T1429,Call Drop,Low
E05299,2026-01-10 12:00:00,T1255,Call Drop,Medium
E05300,2026-01-18 06:00:00,T1364,High CPU,Low
E05301,2026-01-12 18:00:00,T1268,Connection Failure,Medium
E05302,2026-01-09 06:00:00,T1170,Call Drop,High
E05303,2026-01-17 00:00:00,T1489,Traffic Spike,Low
E05304,2026-01-17 00:00:00,T1210,High Latency,Low
E05305,2026-01-26 18:00:00,T1472,Low Signal,Medium
E05306,2026-01-06 00:00:00,T1122,High Latency,Medium
E05307,2026-01-21 06:00:00,T1020,High Latency,Low
E05308,2026-01-17 00:00:00,T1397,Connection Failure,Medium
E05309,2026-01-08 06:00:00,T1065,Call Drop,Low
E05310,2026-01-18 00:00:00,T1271,High Latency,Medium
E05311,2026-01-27 00:00:00,T1366,Packet Loss,Medium
E05312,2026-01-14 00:00:00,T1237,Call Drop,High
E05313,2026-01-01 18:00:00,T1279,High CPU,High
E05314,2026-01-05 12:00:00,T1159,Connection Failure,Low
E05315,2026-01-23 00:00:00,T1400,High Latency,Low
E05316,2026-01-05 12:00:00,T1337,High CPU,Low
E05317,2026-01-11 18:00:00,T1210,High Latency,Low
E05318,2026-01-10 12:00:00,T1131,High CPU,Low
E05319,2026-01-19 12:00:00,T1225,High Latency,Medium
E05320,2026-01-09 00:00:00,T1032,Traffic Spike,Low
E05321,2026-01-22 12:00:00,T1424,High Latency,Medium
E05322,2026-01-01 12:00:00,T1300,Call Drop,High
E05323,2026-01-10 18:00:00,T1153,Packet Loss,Medium
E05324,2026-01-12 06:00:00,T1472,Traffic Spike,Low
E05325,2026-01-08 18:00:00,T1178,Traffic Spike,Medium
E05326,2026-01-24 06:00:00,T1415,Traffic Spike,Medium
E05327,2026-01-26 00:00:00,T1453,Connection Failure,High
E05328,2026-01-24 18:00:00,T1199,Connection Failure,Low
E05329,2026-01-28 12:00:00,T1077,Low Signal,Low
E05330,2026-01-27 06:00:00,T1007,High Latency,High
E05331,2026-01-11 18:00:00,T1392,High CPU,Medium
E05332,2026-01-13 12:00:00,T1004,Traffic Spike,Medium
E05333,2026-01-05 12:00:00,T1052,Call Drop,Medium
E05334,2026-01-16 18:00:00,T1407,High CPU,Low
E05335,2026-01-11 00:00:00,T1114,Low Signal,Medium
E05336,2026-01-24 00:00:00,T1215,Traffic Spike,Low
E05337,2026-01-05 18:00:00,T1071,High Latency,Medium
E05338,2026-01-14 06:00:00,T1214,Packet Loss,High
E05339,2026-01-21 06:00:00,T1310,Call Drop,Low
E05340,2026-01-01 00:00:00,T1214,Connection Failure,Critical
E05341,2026-01-15 06:00:00,T1490,Traffic Spike,Low
E05342,2026-01-17 00:00:00,T1171,Traffic Spike,High
E05343,2026-01-26 18:00:00,T1065,High Latency,Low
E05344,2026-01-26 12:00:00,T1335,Packet Loss,High
E05345,2026-01-28 00:00:00,T1471,High Latency,Medium
E05346,2026-01-27 06:00:00,T1497,Packet Loss,Low
E05347,2026-01-28 06:00:00,T1396,Low Signal,Medium
E05348,2026-01-02 06:00:00,T1029,Call Drop,High
E05349,2026-01-08 00:00:00,T1350,Call Drop,High
E05350,2026-01-24 18:00:00,T1445,Connection Failure,Medium
E05351,2026-01-25 18:00:00,T1008,High Latency,Medium
E05352,2026-01-23 12:00:00,T1394,Packet Loss,Low
E05353,2026-01-03 12:00:00,T1389,Connection Failure,Low
E05354,2026-01-08 12:00:00,T1259,Traffic Spike,Low
E05355,2026-01-27 18:00:00,T1486,Call Drop,Low
E05356,2026-01-25 12:00:00,T1054,High CPU,High
E05357,2026-01-08 06:00:00,T1434,Connection Failure,Low
E05358,2026-01-04 12:00:00,T1077,Packet Loss,High
E05359,2026-01-30 18:00:00,T1445,Call Drop,Low
E05360,2026-01-15 00:00:00,T1266,Connection Failure,Low
E05361,2026-01-20 06:00:00,T1332,Low Signal,Low
E05362,2026-01-06 00:00:00,T1067,Connection Failure,Medium
E05363,2026-01-23 00:00:00,T1282,Connection Failure,Low
E05364,2026-01-05 00:00:00,T1262,Traffic Spike,Medium
E05365,2026-01-29 12:00:00,T1459,Call Drop,Low
E05366,2026-01-26 00:00:00,T1496,Packet Loss,High
E05367,2026-01-12 00:00:00,T1385,Packet Loss,Low
E05368,2026-01-07 06:00:00,T1279,Call Drop,Low
E05369,2026-01-03 18:00:00,T1333,High CPU,Medium
E05370,2026-01-29 12:00:00,T1303,Call Drop,Critical
E05371,2026-01-11 12:00:00,T1363,Connection Failure,High
E05372,2026-01-13 18:00:00,T1377,Packet Loss,Low
E05373,2026-01-15 00:00:00,T1210,High Latency,Low
E05374,2026-01-05 00:00:00,T1383,Packet Loss,Low
E05375,2026-01-23 18:00:00,T1187,Low Signal,Low
E05376,2026-01-15 12:00:00,T1323,Connection Failure,Low
E05377,2026-01-26 06:00:00,T1441,Packet Loss,Critical
E05378,2026-01-30 06:00:00,T1024,Packet Loss,Low
E05379,2026-01-05 06:00:00,T1091,Connection Failure,Low
E05380,2026-01-10 06:00:00,T1197,Packet Loss,Medium
E05381,2026-01-24 12:00:00,T1098,High Latency,High
E05382,2026-01-20 18:00:00,T1318,Low Signal,Medium
E05383,2026-01-03 00:00:00,T1469,High Latency,Low
E05384,2026-01-20 06:00:00,T1490,Connection Failure,Medium
E05385,2026-01-27 06:00:00,T1004,Low Signal,Low
E05386,2026-01-16 18:00:00,T1415,Low Signal,Low
E05387,2026-01-21 00:00:00,T1024,Low Signal,Medium
E05388,2026-01-30 06:00:00,T1255,High Latency,Low
E05389,2026-01-20 00:00:00,T1020,High Latency,Critical
E05390,2026-01-09 18:00:00,T1392,High Latency,Low
E05391,2026-01-06 00:00:00,T1169,Call Drop,Medium
E05392,2026-01-13 18:00:00,T1423,High CPU,High
E05393,2026-01-12 00:00:00,T1363,High Latency,Low
E05394,2026-01-20 12:00:00,T1431,Packet Loss,Low
E05395,2026-01-06 06:00:00,T1324,Connection Failure,Medium
E05396,2026-01-17 06:00:00,T1398,Traffic Spike,Medium
E05397,2026-01-24 00:00:00,T1093,Packet Loss,Low
E05398,2026-01-06 12:00:00,T1109,Call Drop,Medium
E05399,2026-01-28 00:00:00,T1278,Connection Failure,Medium
E05400,2026-01-20 18:00:00,T1209,Call Drop,Low
E05401,2026-01-13 12:00:00,T1406,Call Drop,Low
E05402,2026-01-20 06:00:00,T1180,High CPU,Medium
E05403,2026-01-14 06:00:00,T1131,Traffic Spike,Low
E05404,2026-01-21 12:00:00,T1447,Call Drop,Medium
E05405,2026-01-15 12:00:00,T1132,High CPU,Medium
E05406,2026-01-28 00:00:00,T1496,High Latency,Low
E05407,2026-01-17 12:00:00,T1372,Low Signal,High
E05408,2026-01-22 00:00:00,T1278,High CPU,Low
E05409,2026-01-07 12:00:00,T1083,Low Signal,Low
E05410,2026-01-26 12:00:00,T1293,Call Drop,Low
E05411,2026-01-22 12:00:00,T1411,High CPU,Low
E05412,2026-01-26 18:00:00,T1181,Traffic Spike,Medium
E05413,2026-01-24 12:00:00,T1446,Call Drop,Critical
E05414,2026-01-23 12:00:00,T1041,Packet Loss,Low
E05415,2026-01-15 06:00:00,T1188,High CPU,Medium
E05416,2026-01-09 06:00:00,T1047,Connection Failure,Medium
E05417,2026-01-03 06:00:00,T1245,Packet Loss,Medium
E05418,2026-01-09 06:00:00,T1043,High CPU,Low
E05419,2026-01-26 12:00:00,T1206,Low Signal,Low
E05420,2026-01-25 06:00:00,T1482,Packet Loss,Medium
E05421,2026-01-11 12:00:00,T1180,Call Drop,Medium
E05422,2026-01-21 06:00:00,T1486,Call Drop,Medium
E05423,2026-01-04 06:00:00,T1398,Connection Failure,Low
E05424,2026-01-01 18:00:00,T1493,Traffic Spike,Low
E05425,2026-01-28 06:00:00,T1326,High Latency,High
E05426,2026-01-22 18:00:00,T1492,High CPU,Low
E05427,2026-01-20 06:00:00,T1436,Call Drop,Low
E05428,2026-01-06 00:00:00,T1202,Low Signal,Low
E05429,2026-01-07 00:00:00,T1495,Traffic Spike,Medium
E05430,2026-01-22 06:00:00,T1389,High CPU,High
E05431,2026-01-30 00:00:00,T1264,High CPU,High
E05432,2026-01-29 12:00:00,T1107,High Latency,Low
E05433,2026-01-17 12:00:00,T1318,High CPU,Medium
E05434,2026-01-11 00:00:00,T1164,Call Drop,Low
E05435,2026-01-04 12:00:00,T1260,High Latency,Medium
E05436,2026-01-14 06:00:00,T1135,Connection Failure,Critical
E05437,2026-01-13 18:00:00,T1170,Packet Loss,Low
E05438,2026-01-23 18:00:00,T1478,Packet Loss,Medium
E05439,2026-01-23 06:00:00,T1448,Call Drop,Low
E05440,2026-01-27 00:00:00,T1258,Call Drop,Low
E05441,2026-01-14 12:00:00,T1185,High Latency,Medium
E05442,2026-01-09 18:00:00,T1439,Call Drop,Low
E05443,2026-01-03 12:00:00,T1017,Call Drop,Low
E05444,2026-01-08 12:00:00,T1108,Call Drop,Low
E05445,2026-01-26 00:00:00,T1170,High Latency,Low
E05446,2026-01-05 00:00:00,T1072,High CPU,Critical
E05447,2026-01-17 12:00:00,T1409,High CPU,Low
E05448,2026-01-05 00:00:00,T1040,Call Drop,High
E05449,2026-01-02 06:00:00,T1125,High Latency,Critical
E05450,2026-01-05 06:00:00,T1359,Packet Loss,Medium
E05451,2026-01-23 12:00:00,T1084,High Latency,High
E05452,2026-01-14 18:00:00,T1218,High Latency,High
E05453,2026-01-27 18:00:00,T1468,Traffic Spike,Medium
E05454,2026-01-18 06:00:00,T1356,High CPU,Low
E05455,2026-01-14 18:00:00,T1362,Call Drop,Low
E05456,2026-01-01 00:00:00,T1476,High CPU,High
E05457,2026-01-16 18:00:00,T1339,Packet Loss,Low
E05458,2026-01-10 18:00:00,T1436,Packet Loss,Low
E05459,2026-01-20 12:00:00,T1424,High CPU,Low
E05460,2026-01-05 00:00:00,T1059,Packet Loss,Low
E05461,2026-01-07 00:00:00,T1469,High Latency,Low
E05462,2026-01-09 06:00:00,T1113,Connection Failure,Medium
E05463,2026-01-14 06:00:00,T1199,Connection Failure,Low
E05464,2026-01-21 12:00:00,T1243,Connection Failure,Low
E05465,2026-01-07 00:00:00,T1011,Call Drop,Medium
E05466,2026-01-04 00:00:00,T1093,High CPU,Medium
E05467,2026-01-26 12:00:00,T1465,Traffic Spike,Medium
E05468,2026-01-01 12:00:00,T1092,Call Drop,Low
E05469,2026-01-06 00:00:00,T1116,Connection Failure,High
E05470,2026-01-24 12:00:00,T1479,Traffic Spike,Low
E05471,2026-01-05 18:00:00,T1000,Traffic Spike,High
E05472,2026-01-26 12:00:00,T1145,High Latency,Low
E05473,2026-01-27 06:00:00,T1267,Low Signal,Low
E05474,2026-01-06 06:00:00,T1236,High CPU,Medium
E05475,2026-01-19 06:00:00,T1400,High CPU,Low
E05476,2026-01-27 18:00:00,T1373,Connection Failure,Medium
E05477,2026-01-01 00:00:00,T1270,High Latency,Low
E05478,2026-01-11 06:00:00,T1347,High CPU,Low
E05479,2026-01-10 06:00:00,T1488,High Latency,Low
E05480,2026-01-07 18:00:00,T1338,High Latency,High
E05481,2026-01-25 00:00:00,T1444,Connection Failure,High
E05482,2026-01-08 18:00:00,T1477,High Latency,Low
E05483,2026-01-16 12:00:00,T1082,Low Signal,Low
E05484,2026-01-02 12:00:00,T1014,High Latency,Low
E05485,2026-01-10 00:00:00,T1317,Connection Failure,Medium
E05486,2026-01-20 18:00:00,T1116,Connection Failure,Medium
E05487,2026-01-28 00:00:00,T1262,High Latency,High
E05488,2026-01-12 00:00:00,T1260,Call Drop,Medium
E05489,2026-01-24 12:00:00,T1012,Traffic Spike,Low
E05490,2026-01-27 12:00:00,T1451,High CPU,Medium
E05491,2026-01-10 00:00:00,T1267,Call Drop,Low
E05492,2026-01-16 00:00:00,T1157,Call Drop,Low
E05493,2026-01-28 18:00:00,T1262,Connection Failure,High
E05494,2026-01-12 00:00:00,T1388,Call Drop,Medium
E05495,2026-01-20 06:00:00,T1205,Packet Loss,Medium
E05496,2026-01-21 06:00:00,T1478,Connection Failure,Medium
E05497,2026-01-02 00:00:00,T1298,Connection Failure,Medium
E05498,2026-01-22 00:00:00,T1144,Call Drop,Medium
E05499,2026-01-13 06:00:00,T1433,Packet Loss,Low
E05500,2026-01-23 12:00:00,T1319,Connection Failure,Medium
E05501,2026-01-04 12:00:00,T1305,High Latency,High
E05502,2026-01-26 06:00:00,T1335,Traffic Spike,Critical
E05503,2026-01-10 06:00:00,T1256,Connection Failure,High
E05504,2026-01-16 18:00:00,T1194,Call Drop,Low
E05505,2026-01-08 18:00:00,T1172,Call Drop,High
E05506,2026-01-13 18:00:00,T1376,High CPU,Low
E05507,2026-01-07 18:00:00,T1214,High Latency,Low
E05508,2026-01-13 00:00:00,T1121,Low Signal,Critical
E05509,2026-01-04 18:00:00,T1058,Traffic Spike,Medium
E05510,2026-01-26 12:00:00,T1300,Packet Loss,Low
E05511,2026-01-16 00:00:00,T1463,Connection Failure,Medium
E05512,2026-01-16 06:00:00,T1154,Call Drop,Low
E05513,2026-01-09 06:00:00,T1126,Packet Loss,Low
E05514,2026-01-04 00:00:00,T1005,High Latency,Low
E05515,2026-01-26 06:00:00,T1473,Low Signal,Low
E05516,2026-01-19 00:00:00,T1137,Call Drop,Low
E05517,2026-01-03 06:00:00,T1043,High Latency,High
E05518,2026-01-15 12:00:00,T1331,Connection Failure,Low
E05519,2026-01-03 12:00:00,T1286,Low Signal,Low
E05520,2026-01-04 12:00:00,T1223,Packet Loss,Low
E05521,2026-01-02 06:00:00,T1256,Low Signal,Low
E05522,2026-01-11 06:00:00,T1131,Call Drop,High
E05523,2026-01-24 00:00:00,T1244,High CPU,Critical
E05524,2026-01-16 00:00:00,T1383,High CPU,Low
E05525,2026-01-21 12:00:00,T1264,Connection Failure,Low
E05526,2026-01-14 12:00:00,T1098,Packet Loss,Low
E05527,2026-01-22 12:00:00,T1091,Low Signal,Low
E05528,2026-01-06 18:00:00,T1485,High CPU,High
E05529,2026-01-11 12:00:00,T1322,Connection Failure,Low
E05530,2026-01-21 06:00:00,T1310,Traffic Spike,Low
E05531,2026-01-23 06:00:00,T1396,High CPU,Low
E05532,2026-01-26 06:00:00,T1067,Low Signal,Low
E05533,2026-01-17 18:00:00,T1477,High Latency,Medium
E05534,2026-01-23 06:00:00,T1210,Packet Loss,High
E05535,2026-01-25 12:00:00,T1154,Call Drop,Low
E05536,2026-01-12 00:00:00,T1225,High CPU,Low
E05537,2026-01-21 00:00:00,T1457,Low Signal,Low
E05538,2026-01-24 12:00:00,T1262,Connection Failure,Medium
E05539,2026-01-17 00:00:00,T1304,Packet Loss,Medium
E05540,2026-01-01 06:00:00,T1142,Connection Failure,Medium
E05541,2026-01-23 06:00:00,T1214,Low Signal,Low
E05542,2026-01-30 12:00:00,T1496,High CPU,High
E05543,2026-01-22 12:00:00,T1055,Traffic Spike,Critical
E05544,2026-01-02 12:00:00,T1306,Call Drop,Low
E05545,2026-01-12 06:00:00,T1041,Connection Failure,Medium
E05546,2026-01-13 00:00:00,T1085,Traffic Spike,Medium
E05547,2026-01-29 06:00:00,T1010,Packet Loss,Medium
E05548,2026-01-01 00:00:00,T1075,High Latency,Medium
E05549,2026-01-20 18:00:00,T1088,High CPU,Low
E05550,2026-01-16 06:00:00,T1326,Low Signal,Low
E05551,2026-01-21 12:00:00,T1160,Packet Loss,Low
E05552,2026-01-05 06:00:00,T1075,Packet Loss,Low
E05553,2026-01-18 00:00:00,T1263,Connection Failure,Medium
E05554,2026-01-26 12:00:00,T1104,Traffic Spike,Medium
E05555,2026-01-25 06:00:00,T1111,Low Signal,High
E05556,2026-01-06 18:00:00,T1116,Packet Loss,Low
E05557,2026-01-05 12:00:00,T1132,High Latency,High
E05558,2026-01-13 00:00:00,T1451,High CPU,Low
E05559,2026-01-30 00:00:00,T1268,Call Drop,Medium
E05560,2026-01-21 12:00:00,T1299,High CPU,High
E05561,2026-01-22 06:00:00,T1085,Packet Loss,Medium
E05562,2026-01-05 06:00:00,T1098,High CPU,High
E05563,2026-01-14 18:00:00,T1154,High Latency,Medium
E05564,2026-01-15 00:00:00,T1290,High Latency,Medium
E05565,2026-01-25 18:00:00,T1048,Packet Loss,Low
E05566,2026-01-30 00:00:00,T1468,Packet Loss,Medium
E05567,2026-01-30 12:00:00,T1228,Low Signal,High
E05568,2026-01-06 00:00:00,T1437,Traffic Spike,Low
E05569,2026-01-12 12:00:00,T1338,Call Drop,Low
E05570,2026-01-16 00:00:00,T1079,Low Signal,Low
E05571,2026-01-17 18:00:00,T1135,Traffic Spike,Low
E05572,2026-01-06 06:00:00,T1130,Low Signal,Low
E05573,2026-01-28 18:00:00,T1349,Packet Loss,Low
E05574,2026-01-09 12:00:00,T1251,Low Signal,Low
E05575,2026-01-26 18:00:00,T1108,Traffic Spike,Low
E05576,2026-01-05 00:00:00,T1113,Traffic Spike,High
E05577,2026-01-13 00:00:00,T1026,Traffic Spike,Medium
E05578,2026-01-08 00:00:00,T1281,Low Signal,Critical
E05579,2026-01-08 18:00:00,T1249,Low Signal,Medium
E05580,2026-01-25 12:00:00,T1247,High CPU,Low
E05581,2026-01-15 18:00:00,T1265,High Latency,Medium
E05582,2026-01-24 12:00:00,T1466,Connection Failure,High
E05583,2026-01-08 12:00:00,T1115,Packet Loss,Medium
E05584,2026-01-25 00:00:00,T1255,Packet Loss,Low
E05585,2026-01-30 12:00:00,T1370,Traffic Spike,Medium
E05586,2026-01-14 12:00:00,T1167,Low Signal,High
E05587,2026-01-25 00:00:00,T1194,High CPU,Low
E05588,2026-01-24 00:00:00,T1480,Packet Loss,Medium
E05589,2026-01-02 18:00:00,T1461,High CPU,Medium
E05590,2026-01-09 00:00:00,T1079,High CPU,Medium
E05591,2026-01-06 06:00:00,T1180,Call Drop,Medium
E05592,2026-01-15 12:00:00,T1386,Connection Failure,Low
E05593,2026-01-23 06:00:00,T1230,Connection Failure,Low
