customer_id,tower_id,region,plan,monthly_revenue,data_usage_gb,complaint_count
C04895,T1171,Central,Unlimited,1199,3.12,0
C04896,T1269,East,Premium,799,23.84,0
C04897,T1426,North,Unlimited,1199,41.93,0
C04898,T1457,Central,Premium,799,26.67,1
C04899,T1297,Central,Unlimited,1199,26.14,1
C04900,T1319,East,Basic,299,15.41,1
C04901,T1161,Central,Standard,499,41.64,1
C04902,T1476,East,Standard,499,40.81,1
C04903,T1054,West,Unlimited,1199,27.68,2
C04904,T1063,South,Basic,299,42.76,0
C04905,T1142,North,Unlimited,1199,12.71,0
C04906,T1404,West,Premium,799,34.14,6
C04907,T1182,West,Basic,299,15.48,0
C04908,T1283,West,Basic,299,24.71,1
C04909,T1481,West,Basic,299,26.13,1
C04910,T1221,North,Basic,299,23.5,1
C04911,T1252,North,Standard,499,22.76,1
C04912,T1323,Central,Premium,799,19.96,0
C04913,T1208,East,Standard,499,10.21,0
C04914,T1048,Central,Unlimited,1199,47.05,1
C04915,T1102,North,Basic,299,2.06,2
C04916,T1086,South,Unlimited,1199,24.31,0
C04917,T1489,East,Premium,799,47.31,2
C04918,T1426,North,Premium,799,19.1,1
C04919,T1229,North,Standard,499,23.52,6
C04920,T1052,West,Unlimited,1199,30.15,4
C04921,T1305,Central,Premium,799,30.18,0
C04922,T1311,East,Unlimited,1199,42.82,1
C04923,T1111,East,Unlimited,1199,23.07,0
C04924,T1467,North,Basic,299,29.35,0
C04925,T1045,West,Standard,499,27.61,0
C04926,T1269,East,Basic,299,8.21,4
C04927,T1200,East,Standard,499,28.09,0
C04928,T1357,North,Basic,299,0.0,1
C04929,T1058,Central,Standard,499,21.73,0
C04930,T1329,South,Basic,299,31.11,1
C04931,T1255,Central,Basic,299,30.4,0
C04932,T1218,North,Unlimited,1199,30.16,1
C04933,T1178,Central,Standard,499,26.49,1
C04934,T1407,East,Standard,499,14.77,0
C04935,T1058,Central,Unlimited,1199,40.84,2
C04936,T1113,South,Standard,499,32.94,0
C04937,T1215,North,Basic,299,26.19,3
C04938,T1410,West,Standard,499,21.91,1
C04939,T1039,West,Unlimited,1199,27.96,1
C04940,T1314,North,Premium,799,34.47,1
C04941,T1137,South,Basic,299,26.39,0
C04942,T1386,East,Basic,299,32.33,0
C04943,T1158,West,Basic,299,17.45,0
C04944,T1124,East,Unlimited,1199,34.22,2
C04945,T1344,East,Standard,499,35.6,1
C04946,T1307,West,Premium,799,28.3,0
C04947,T1383,Central,Premium,799,15.64,1
C04948,T1190,East,Premium,799,47.64,1
C04949,T1257,Central,Standard,499,20.86,0
C04950,T1174,East,Unlimited,1199,25.74,0
C04951,T1462,Central,Standard,499,24.48,0
C04952,T1348,East,Basic,299,31.93,2
C04953,T1078,Central,Unlimited,1199,29.75,4
C04954,T1375,Central,Standard,499,30.16,0
C04955,T1309,East,Standard,499,25.83,1
C04956,T1074,East,Premium,799,22.13,1
C04957,T1397,West,Premium,799,22.15,0
C04958,T1054,West,Unlimited,1199,31.11,0
C04959,T1414,South,Premium,799,10.32,0
C04960,T1035,South,Standard,499,26.54,0
C04961,T1165,East,Basic,299,28.24,0
C04962,T1322,East,Premium,799,21.56,1
C04963,T1426,North,Unlimited,1199,24.83,2
C04964,T1444,South,Unlimited,1199,32.18,0
C04965,T1459,South,Standard,499,28.32,0
C04966,T1463,South,Basic,299,24.74,3
C04967,T1419,Central,Standard,499,18.73,0
C04968,T1361,West,Standard,499,27.87,1
C04969,T1207,South,Basic,299,30.56,0
C04970,T1062,North,Unlimited,1199,21.56,3
C04971,T1119,North,Premium,799,32.35,2
C04972,T1183,Central,Premium,799,8.78,1
C04973,T1050,North,Standard,499,17.47,1
C04974,T1370,West,Premium,799,27.09,3
C04975,T1162,North,Standard,499,25.55,1
C04976,T1048,Central,Premium,799,37.3,2
C04977,T1199,West,Standard,499,26.53,2
C04978,T1397,West,Basic,299,19.46,0
C04979,T1308,North,Standard,499,22.42,1
C04980,T1004,South,Unlimited,1199,26.69,4
C04981,T1306,East,Unlimited,1199,34.49,7
C04982,T1338,West,Premium,799,16.78,1
C04983,T1396,South,Basic,299,20.69,0
C04984,T1333,North,Unlimited,1199,22.78,0
C04985,T1356,West,Premium,799,29.99,0
C04986,T1185,West,Unlimited,1199,30.13,2
C04987,T1069,South,Premium,799,24.81,0
C04988,T1468,North,Basic,299,24.22,0
C04989,T1287,South,Standard,499,14.25,2
C04990,T1359,South,Basic,299,18.86,2
C04991,T1235,North,Unlimited,1199,35.73,1
C04992,T1325,North,Standard,499,22.29,2
C04993,T1168,South,Basic,299,36.99,0
C04994,T1214,South,Unlimited,1199,30.17,9
C04995,T1032,East,Basic,299,29.94,0
C04996,T1449,West,Standard,499,41.34,2
C04997,T1110,East,Unlimited,1199,40.66,1
C04998,T1098,East,Unlimited,1199,5.98,0
C04999,T1231,West,Basic,299,29.3,0
C05000,T1244,North,Standard,499,15.29,1
C05001,T1061,South,Unlimited,1199,17.76,1
C05002,T1336,East,Standard,499,27.82,0
C05003,T1361,West,Premium,799,23.05,1
C05004,T1499,North,Basic,299,10.35,0
C05005,T1361,West,Standard,499,8.05,1
C05006,T1156,Central,Standard,499,29.59,1
C05007,T1333,North,Standard,499,19.41,1
C05008,T1330,North,Standard,499,21.66,1
C05009,T1376,Central,Premium,799,15.28,0
C05010,T1048,Central,Standard,499,36.31,2
C05011,T1415,North,Basic,299,27.66,1
C05012,T1210,East,Standard,499,17.59,1
C05013,T1094,Central,Standard,499,29.56,0
C05014,T1222,Central,Premium,799,39.92,0
C05015,T1157,Central,Basic,299,20.58,0
C05016,T1048,Central,Basic,299,33.4,0
C05017,T1332,South,Premium,799,30.88,1
C05018,T1148,South,Premium,799,36.69,1
C05019,T1086,South,Premium,799,24.85,1
C05020,T1389,South,Premium,799,30.44,4
C05021,T1079,Central,Basic,299,21.23,0
C05022,T1080,Central,Premium,799,30.68,2
C05023,T1125,West,Premium,799,30.1,2
C05024,T1003,Central,Premium,799,26.73,2
C05025,T1224,East,Unlimited,1199,13.48,0
C05026,T1179,North,Basic,299,36.5,1
C05027,T1060,South,Unlimited,1199,49.96,0
C05028,T1336,East,Basic,299,10.01,1
C05029,T1172,East,Unlimited,1199,9.27,0
C05030,T1140,East,Basic,299,26.59,0
C05031,T1313,West,Premium,799,23.64,2
C05032,T1052,West,Premium,799,25.17,0
C05033,T1253,East,Premium,799,5.16,0
C05034,T1098,East,Basic,299,45.62,1
C05035,T1459,South,Standard,499,39.28,2
C05036,T1239,Central,Basic,299,46.46,1
C05037,T1163,Central,Premium,799,37.81,1
C05038,T1425,Central,Standard,499,16.89,1
C05039,T1153,West,Premium,799,26.0,1
C05040,T1047,West,Basic,299,6.9,0
C05041,T1260,West,Standard,499,26.82,0
C05042,T1197,Central,Basic,299,30.76,0
C05043,T1341,West,Basic,299,27.11,3
C05044,T1013,West,Standard,499,30.94,2
C05045,T1162,North,Unlimited,1199,35.46,0
C05046,T1163,Central,Premium,799,21.04,0
C05047,T1092,West,Standard,499,23.34,0
C05048,T1018,East,Standard,499,19.99,2
C05049,T1245,Central,Unlimited,1199,5.55,5
C05050,T1221,North,Unlimited,1199,18.1,2
C05051,T1307,West,Standard,499,21.84,0
C05052,T1396,South,Standard,499,21.52,0
C05053,T1291,West,Premium,799,38.97,1
C05054,T1119,North,Standard,499,8.56,1
C05055,T1275,Central,Unlimited,1199,17.53,1
C05056,T1047,West,Premium,799,13.71,0
C05057,T1047,West,Basic,299,30.08,1
C05058,T1320,South,Standard,499,35.24,0
C05059,T1311,East,Basic,299,3.81,5
C05060,T1427,Central,Standard,499,17.93,0
C05061,T1401,South,Premium,799,27.35,0
C05062,T1064,Central,Premium,799,27.52,1
C05063,T1334,North,Standard,499,36.64,1
C05064,T1150,South,Basic,299,23.71,1
C05065,T1193,South,Unlimited,1199,34.31,2
C05066,T1262,East,Standard,499,32.25,1
C05067,T1138,South,Unlimited,1199,31.0,3
C05068,T1097,Central,Standard,499,13.19,3
C05069,T1412,South,Premium,799,34.41,0
C05070,T1345,North,Standard,499,29.67,2
C05071,T1487,Central,Standard,499,24.85,1
C05072,T1131,East,Standard,499,33.27,0
C05073,T1241,West,Premium,799,32.94,0
C05074,T1052,West,Unlimited,1199,33.59,1
C05075,T1223,South,Premium,799,19.25,0
C05076,T1374,North,Basic,299,30.62,1
C05077,T1259,Central,Unlimited,1199,39.87,5
C05078,T1415,North,Premium,799,29.85,1
C05079,T1089,Central,Premium,799,46.04,0
C05080,T1127,Central,Standard,499,24.4,0
C05081,T1196,Central,Standard,499,19.24,0
C05082,T1283,West,Premium,799,21.94,0
C05083,T1175,East,Basic,299,12.88,4
C05084,T1230,East,Premium,799,19.29,2
C05085,T1104,South,Premium,799,26.49,1
C05086,T1420,Central,Basic,299,30.01,0
C05087,T1295,West,Premium,799,35.4,0
C05088,T1083,South,Premium,799,16.5,0
C05089,T1311,East,Premium,799,25.38,2
C05090,T1450,South,Unlimited,1199,27.91,0
C05091,T1431,Central,Basic,299,38.99,2
C05092,T1127,Central,Unlimited,1199,34.14,2
C05093,T1413,North,Unlimited,1199,34.86,2
C05094,T1145,North,Premium,799,35.5,0
C05095,T1107,Central,Premium,799,41.23,2
C05096,T1307,West,Basic,299,26.1,1
C05097,T1429,North,Unlimited,1199,23.87,1
C05098,T1207,South,Premium,799,26.74,2
C05099,T1022,Central,Premium,799,23.39,1
C05100,T1234,East,Basic,299,24.45,1
C05101,T1410,West,Standard,499,7.75,0
C05102,T1002,South,Basic,299,10.5,1
C05103,T1390,North,Premium,799,23.32,0
C05104,T1140,East,Standard,499,22.07,1
C05105,T1281,South,Unlimited,1199,29.73,0
C05106,T1108,South,Premium,799,26.08,1
C05107,T1145,North,Unlimited,1199,29.49,0
C05108,T1341,West,Unlimited,1199,35.71,0
C05109,T1264,South,Unlimited,1199,22.29,1
C05110,T1220,South,Unlimited,1199,22.76,0
C05111,T1301,North,Premium,799,33.73,0
C05112,T1233,West,Basic,299,23.36,1
C05113,T1209,East,Basic,299,0.0,1
C05114,T1234,East,Basic,299,14.56,2
C05115,T1446,West,Unlimited,1199,43.53,4
C05116,T1299,South,Basic,299,23.79,0
C05117,T1043,West,Premium,799,41.52,1
C05118,T1318,East,Unlimited,1199,23.51,0
C05119,T1464,South,Basic,299,34.37,1
C05120,T1041,South,Basic,299,21.91,0
C05121,T1493,West,Standard,499,27.6,2
C05122,T1408,South,Premium,799,38.32,2
C05123,T1407,East,Unlimited,1199,32.86,0
C05124,T1052,West,Premium,799,27.13,1
C05125,T1200,East,Unlimited,1199,26.37,1
C05126,T1424,South,Premium,799,5.74,0
C05127,T1214,South,Unlimited,1199,11.95,3
C05128,T1000,North,Premium,799,26.42,2
C05129,T1039,West,Unlimited,1199,30.15,1
C05130,T1483,South,Basic,299,29.98,1
C05131,T1351,East,Basic,299,31.73,0
C05132,T1196,Central,Unlimited,1199,24.15,3
C05133,T1339,West,Premium,799,26.34,0
C05134,T1133,South,Standard,499,28.62,2
C05135,T1104,South,Premium,799,30.37,1
C05136,T1355,South,Standard,499,10.97,1
C05137,T1496,West,Premium,799,23.16,0
C05138,T1312,West,Unlimited,1199,11.93,1
C05139,T1294,Central,Premium,799,38.81,1
C05140,T1009,East,Premium,799,3.89,1
C05141,T1165,East,Basic,299,19.98,1
C05142,T1330,North,Premium,799,19.74,1
C05143,T1400,South,Unlimited,1199,33.33,0
C05144,T1209,East,Standard,499,18.51,3
C05145,T1248,North,Premium,799,14.29,1
C05146,T1159,North,Basic,299,29.51,1
C05147,T1069,South,Premium,799,27.44,0
C05148,T1461,Central,Standard,499,2.44,0
C05149,T1407,East,Unlimited,1199,14.95,0
C05150,T1036,Central,Unlimited,1199,25.98,0
C05151,T1425,Central,Standard,499,26.32,0
C05152,T1460,Central,Premium,799,10.44,2
C05153,T1410,West,Unlimited,1199,24.67,0
C05154,T1063,South,Premium,799,31.57,2
C05155,T1490,East,Basic,299,13.01,3
C05156,T1432,South,Standard,499,29.75,0
C05157,T1169,West,Basic,299,33.19,0
C05158,T1441,East,Standard,499,28.64,2
C05159,T1275,Central,Premium,799,19.03,1
C05160,T1446,West,Unlimited,1199,7.31,1
C05161,T1219,South,Standard,499,20.86,0
C05162,T1386,East,Unlimited,1199,33.98,0
C05163,T1447,South,Premium,799,29.65,3
C05164,T1263,Central,Basic,299,22.97,0
C05165,T1322,East,Unlimited,1199,32.45,2
C05166,T1389,South,Standard,499,17.7,0
C05167,T1264,South,Premium,799,34.35,1
C05168,T1293,North,Standard,499,31.18,1
C05169,T1388,East,Unlimited,1199,18.7,0
C05170,T1440,West,Basic,299,23.74,1
C05171,T1343,North,Unlimited,1199,32.6,1
C05172,T1100,South,Premium,799,27.32,2
C05173,T1262,East,Premium,799,36.71,0
C05174,T1113,South,Basic,299,29.45,2
C05175,T1368,East,Basic,299,26.0,0
C05176,T1011,East,Basic,299,24.45,1
C05177,T1435,South,Standard,499,25.73,0
C05178,T1224,East,Unlimited,1199,28.01,1
C05179,T1307,West,Premium,799,40.07,2
C05180,T1043,West,Standard,499,17.11,0
C05181,T1000,North,Premium,799,25.46,1
C05182,T1329,South,Premium,799,23.65,0
C05183,T1075,East,Unlimited,1199,17.85,1
C05184,T1235,North,Premium,799,39.11,1
C05185,T1268,East,Unlimited,1199,14.93,0
C05186,T1388,East,Unlimited,1199,22.36,3
C05187,T1024,North,Standard,499,37.9,0
C05188,T1198,South,Premium,799,9.84,2
C05189,T1212,West,Standard,499,25.31,1
C05190,T1026,South,Standard,499,30.32,0
C05191,T1382,West,Unlimited,1199,28.59,1
C05192,T1110,East,Premium,799,52.74,0
C05193,T1155,East,Premium,799,11.48,2
C05194,T1108,South,Premium,799,22.24,0
C05195,T1206,Central,Unlimited,1199,24.35,0
C05196,T1382,West,Standard,499,35.12,1
C05197,T1119,North,Basic,299,17.56,2
C05198,T1275,Central,Basic,299,23.93,1
C05199,T1345,North,Standard,499,24.53,1
C05200,T1100,South,Standard,499,33.51,2
C05201,T1189,West,Unlimited,1199,20.9,0
C05202,T1347,Central,Unlimited,1199,9.29,2
C05203,T1045,West,Unlimited,1199,25.94,0
C05204,T1365,Central,Basic,299,33.92,1
C05205,T1229,North,Standard,499,15.35,1
C05206,T1453,Central,Unlimited,1199,24.1,0
C05207,T1154,Central,Premium,799,34.37,1
C05208,T1443,East,Premium,799,13.52,2
C05209,T1236,East,Unlimited,1199,39.27,2
C05210,T1453,Central,Unlimited,1199,20.54,0
C05211,T1088,South,Unlimited,1199,43.64,2
C05212,T1455,West,Standard,499,18.85,1
C05213,T1198,South,Standard,499,13.33,0
C05214,T1482,West,Unlimited,1199,19.62,1
C05215,T1227,North,Premium,799,25.61,1
C05216,T1356,West,Basic,299,5.62,2
C05217,T1260,West,Unlimited,1199,10.91,0
C05218,T1416,West,Unlimited,1199,24.74,1
C05219,T1135,Central,Unlimited,1199,15.84,0
C05220,T1494,West,Premium,799,22.46,0
C05221,T1313,West,Premium,799,19.55,2
C05222,T1350,Central,Premium,799,9.5,2
C05223,T1332,South,Standard,499,29.52,0
C05224,T1481,West,Premium,799,28.8,1
C05225,T1429,North,Premium,799,24.27,0
C05226,T1070,West,Premium,799,13.57,2
C05227,T1434,East,Standard,499,19.72,2
C05228,T1228,West,Unlimited,1199,32.4,1
C05229,T1403,Central,Premium,799,37.41,1
C05230,T1449,West,Basic,299,22.22,0
C05231,T1492,East,Standard,499,31.38,0
C05232,T1243,East,Unlimited,1199,23.72,1
C05233,T1238,North,Unlimited,1199,21.76,4
C05234,T1285,North,Unlimited,1199,9.39,0
C05235,T1144,East,Basic,299,21.08,2
C05236,T1135,Central,Standard,499,35.71,1
C05237,T1011,East,Unlimited,1199,28.02,1
C05238,T1215,North,Unlimited,1199,38.62,2
C05239,T1181,West,Basic,299,27.64,2
C05240,T1157,Central,Unlimited,1199,27.46,1
C05241,T1179,North,Standard,499,18.98,0
C05242,T1152,Central,Basic,299,20.43,1
C05243,T1038,South,Premium,799,10.81,1
C05244,T1386,East,Unlimited,1199,33.22,1
C05245,T1392,North,Standard,499,30.39,1
C05246,T1333,North,Standard,499,22.06,0
C05247,T1030,South,Basic,299,48.75,2
C05248,T1403,Central,Basic,299,21.65,0
C05249,T1329,South,Basic,299,34.02,1
C05250,T1292,South,Premium,799,18.1,1
C05251,T1378,Central,Basic,299,32.86,0
C05252,T1407,East,Unlimited,1199,22.16,1
C05253,T1190,East,Unlimited,1199,39.56,2
C05254,T1182,West,Standard,499,39.38,2
C05255,T1123,East,Premium,799,57.82,3
C05256,T1175,East,Standard,499,29.73,2
C05257,T1268,East,Premium,799,3.76,2
C05258,T1335,Central,Unlimited,1199,26.87,0
C05259,T1187,South,Standard,499,28.53,1
C05260,T1175,East,Standard,499,16.71,1
C05261,T1467,North,Standard,499,33.61,0
C05262,T1442,East,Standard,499,13.67,1
C05263,T1482,West,Unlimited,1199,26.55,1
C05264,T1220,South,Basic,299,22.82,0
C05265,T1323,Central,Basic,299,23.26,3
C05266,T1441,East,Basic,299,22.7,0
C05267,T1133,South,Unlimited,1199,32.2,1
C05268,T1014,South,Basic,299,15.59,0
C05269,T1035,South,Basic,299,20.14,0
C05270,T1376,Central,Standard,499,14.49,1
C05271,T1417,Central,Premium,799,23.05,0
C05272,T1299,South,Premium,799,25.38,0
C05273,T1422,East,Unlimited,1199,24.31,0
C05274,T1039,West,Basic,299,17.92,0
C05275,T1307,West,Unlimited,1199,32.09,1
C05276,T1426,North,Premium,799,24.58,2
C05277,T1041,South,Basic,299,7.55,0
C05278,T1280,South,Basic,299,24.75,3
C05279,T1349,Central,Premium,799,24.96,0
C05280,T1257,Central,Standard,499,27.28,1
C05281,T1383,Central,Unlimited,1199,6.73,1
C05282,T1403,Central,Premium,799,32.81,1
C05283,T1205,Central,Unlimited,1199,50.46,3
C05284,T1159,North,Premium,799,36.89,0
C05285,T1240,East,Unlimited,1199,26.85,3
C05286,T1217,North,Basic,299,37.49,0
C05287,T1261,North,Unlimited,1199,9.52,2
C05288,T1261,North,Unlimited,1199,25.85,0
C05289,T1342,Central,Basic,299,57.67,2
C05290,T1143,Central,Unlimited,1199,23.96,0
C05291,T1375,Central,Unlimited,1199,15.34,1
C05292,T1204,West,Unlimited,1199,41.59,0
C05293,T1280,South,Standard,499,46.16,1
C05294,T1362,East,Basic,299,27.12,0
C05295,T1379,South,Premium,799,32.11,0
C05296,T1364,East,Standard,499,33.84,0
C05297,T1188,South,Unlimited,1199,24.12,1
C05298,T1175,East,Premium,799,22.28,3
C05299,T1008,East,Basic,299,21.68,0
C05300,T1141,North,Standard,499,30.47,1
C05301,T1359,South,Standard,499,15.06,2
C05302,T1354,East,Standard,499,15.63,3
C05303,T1373,Central,Standard,499,33.95,0
C05304,T1294,Central,Standard,499,38.57,3
C05305,T1254,South,Unlimited,1199,24.38,1
C05306,T1465,North,Premium,799,17.22,2
C05307,T1437,West,Basic,299,24.21,1
C05308,T1161,Central,Premium,799,30.08,2
C05309,T1429,North,Unlimited,1199,30.01,2
C05310,T1348,East,Standard,499,22.16,0
C05311,T1319,East,Unlimited,1199,29.83,3
C05312,T1089,Central,Standard,499,33.15,0
C05313,T1034,North,Premium,799,21.6,1
C05314,T1028,East,Premium,799,48.91,2
C05315,T1034,North,Standard,499,18.27,0
C05316,T1448,East,Basic,299,13.46,0
C05317,T1272,East,Unlimited,1199,21.61,1
C05318,T1192,East,Basic,299,18.45,1
C05319,T1157,Central,Unlimited,1199,26.2,1
C05320,T1157,Central,Unlimited,1199,20.03,3
C05321,T1444,South,Standard,499,34.18,2
C05322,T1109,East,Basic,299,15.57,4
C05323,T1129,West,Unlimited,1199,24.96,6
C05324,T1173,Central,Standard,499,26.38,0
C05325,T1133,South,Unlimited,1199,24.0,0
C05326,T1153,West,Premium,799,53.46,1
C05327,T1423,West,Standard,499,38.94,1
C05328,T1001,North,Standard,499,36.24,0
C05329,T1167,South,Premium,799,26.9,1
C05330,T1144,East,Basic,299,36.58,0
C05331,T1008,East,Standard,499,22.58,0
C05332,T1469,Central,Standard,499,46.89,1
C05333,T1400,South,Unlimited,1199,20.81,0
C05334,T1330,North,Standard,499,0.76,2
C05335,T1429,North,Premium,799,40.69,0
C05336,T1042,South,Unlimited,1199,14.63,1
C05337,T1211,South,Premium,799,26.01,1
C05338,T1473,North,Unlimited,1199,22.79,3
C05339,T1245,Central,Premium,799,17.37,1
C05340,T1104,South,Basic,299,32.94,1
C05341,T1496,West,Standard,499,39.5,0
C05342,T1470,South,Premium,799,33.25,4
C05343,T1039,West,Standard,499,17.56,1
C05344,T1004,South,Standard,499,22.83,1
C05345,T1181,West,Premium,799,31.97,1
C05346,T1100,South,Premium,799,20.02,1
C05347,T1461,Central,Unlimited,1199,7.67,0
C05348,T1395,Central,Premium,799,13.03,2
C05349,T1273,North,Basic,299,38.19,4
C05350,T1107,Central,Premium,799,25.17,0
C05351,T1326,North,Standard,499,33.31,2
C05352,T1355,South,Basic,299,24.27,1
C05353,T1250,North,Premium,799,20.65,2
C05354,T1175,East,Basic,299,24.54,2
C05355,T1414,South,Premium,799,11.99,1
C05356,T1361,West,Basic,299,28.35,2
C05357,T1469,Central,Standard,499,21.29,1
C05358,T1497,Central,Unlimited,1199,20.2,0
C05359,T1169,West,Premium,799,48.55,2
C05360,T1413,North,Basic,299,23.26,1
C05361,T1192,East,Unlimited,1199,15.85,0
C05362,T1176,South,Standard,499,37.46,0
C05363,T1110,East,Standard,499,28.57,1
C05364,T1482,West,Basic,299,15.66,0
C05365,T1300,South,Standard,499,19.05,1
C05366,T1159,North,Basic,299,18.01,1
C05367,T1280,South,Basic,299,21.09,1
C05368,T1374,North,Basic,299,4.17,1
C05369,T1100,South,Basic,299,27.9,0
C05370,T1419,Central,Premium,799,40.12,1
C05371,T1443,East,Unlimited,1199,7.08,0
C05372,T1096,West,Premium,799,35.89,2
C05373,T1065,Central,Standard,499,21.66,2
C05374,T1159,North,Standard,499,33.97,1
C05375,T1052,West,Premium,799,13.03,0
C05376,T1294,Central,Unlimited,1199,20.61,1
C05377,T1381,East,Standard,499,25.19,2
C05378,T1390,North,Basic,299,26.06,1
C05379,T1430,South,Basic,299,13.52,1
C05380,T1088,South,Basic,299,27.27,1
C05381,T1263,Central,Premium,799,17.36,0
C05382,T1079,Central,Unlimited,1199,51.71,3
C05383,T1463,South,Standard,499,44.93,3
C05384,T1151,East,Basic,299,22.93,2
C05385,T1044,North,Premium,799,22.19,1
C05386,T1370,West,Unlimited,1199,29.97,2
C05387,T1045,West,Standard,499,29.59,1
C05388,T1127,Central,Basic,299,14.93,2
C05389,T1170,West,Premium,799,9.74,2
C05390,T1185,West,Standard,499,32.9,1
C05391,T1434,East,Basic,299,8.5,2
C05392,T1487,Central,Basic,299,34.01,1
C05393,T1164,Central,Standard,499,0.0,1
C05394,T1019,South,Standard,499,32.25,1
C05395,T1030,South,Premium,799,36.72,2
C05396,T1151,East,Basic,299,9.62,0
C05397,T1230,East,Unlimited,1199,27.65,2
C05398,T1272,East,Basic,299,36.14,1
C05399,T1343,North,Basic,299,41.62,0
C05400,T1457,Central,Basic,299,39.73,2
C05401,T1315,West,Unlimited,1199,14.04,0
C05402,T1184,South,Premium,799,33.06,6
C05403,T1163,Central,Unlimited,1199,15.06,1
C05404,T1208,East,Unlimited,1199,39.23,1
C05405,T1121,South,Premium,799,32.16,1
C05406,T1166,North,Premium,799,15.97,1
C05407,T1061,South,Standard,499,14.69,2
C05408,T1305,Central,Basic,299,28.9,2
C05409,T1072,East,Unlimited,1199,20.33,0
C05410,T1480,East,Premium,799,18.31,2
C05411,T1174,East,Standard,499,17.36,0
C05412,T1028,East,Unlimited,1199,12.36,0
C05413,T1157,Central,Basic,299,16.96,1
C05414,T1478,West,Basic,299,37.33,1
C05415,T1011,East,Unlimited,1199,42.92,2
C05416,T1497,Central,Basic,299,5.77,2
C05417,T1469,Central,Unlimited,1199,9.23,1
C05418,T1328,West,Unlimited,1199,44.63,0
C05419,T1353,West,Basic,299,19.33,1
C05420,T1008,East,Basic,299,22.5,2
C05421,T1458,North,Standard,499,32.67,1
C05422,T1081,Central,Premium,799,29.15,0
C05423,T1068,Central,Basic,299,25.71,1
C05424,T1207,South,Standard,499,19.4,0
C05425,T1213,Central,Standard,499,25.06,2
C05426,T1077,East,Basic,299,14.85,1
C05427,T1324,North,Unlimited,1199,18.72,0
C05428,T1182,West,Unlimited,1199,32.11,1
C05429,T1087,East,Unlimited,1199,37.14,3
C05430,T1427,Central,Unlimited,1199,26.22,2
