fault_id,tower_id,timestamp,fault_type,severity,duration_minutes,resolved
F01904,T1212,2026-01-22 12:00:00,Radio Degradation,Medium,64,True
F01905,T1247,2026-01-05 00:00:00,Configuration Error,Medium,56,True
F01906,T1373,2026-01-29 18:00:00,Configuration Error,High,45,True
F01907,T1494,2026-01-08 18:00:00,Power Issue,Low,91,True
F01908,T1393,2026-01-09 12:00:00,Radio Degradation,Medium,45,True
F01909,T1214,2026-01-21 18:00:00,Backhaul Failure,Low,51,True
F01910,T1224,2026-01-27 00:00:00,Radio Degradation,Low,23,True
F01911,T1306,2026-01-17 12:00:00,Radio Degradation,Medium,24,True
F01912,T1359,2026-01-03 00:00:00,Radio Degradation,Low,21,True
F01913,T1472,2026-01-18 06:00:00,Radio Degradation,High,100,True
F01914,T1494,2026-01-20 06:00:00,Hardware Failure,High,52,True
F01915,T1352,2026-01-15 18:00:00,Configuration Error,Low,97,True
F01916,T1159,2026-01-21 12:00:00,Backhaul Failure,Medium,28,True
F01917,T1072,2026-01-29 00:00:00,Backhaul Failure,Medium,45,True
F01918,T1184,2026-01-01 00:00:00,Network Congestion,Low,139,True
F01919,T1220,2026-01-19 12:00:00,Radio Degradation,Medium,30,True
F01920,T1245,2026-01-30 12:00:00,Configuration Error,High,20,True
F01921,T1285,2026-01-07 12:00:00,Network Congestion,Low,55,True
F01922,T1337,2026-01-25 06:00:00,Radio Degradation,Low,5,True
F01923,T1356,2026-01-30 06:00:00,Configuration Error,Low,22,True
F01924,T1407,2026-01-09 06:00:00,Network Congestion,High,41,True
F01925,T1018,2026-01-04 18:00:00,Hardware Failure,Medium,20,True
F01926,T1495,2026-01-07 18:00:00,Hardware Failure,Medium,133,True
F01927,T1181,2026-01-25 18:00:00,Radio Degradation,High,57,True
F01928,T1129,2026-01-17 00:00:00,Network Congestion,High,174,True
F01929,T1265,2026-01-24 12:00:00,Configuration Error,Critical,73,True
F01930,T1181,2026-01-03 12:00:00,Backhaul Failure,Low,212,True
F01931,T1266,2026-01-01 00:00:00,Backhaul Failure,High,13,True
F01932,T1259,2026-01-12 12:00:00,Power Issue,High,84,True
F01933,T1178,2026-01-10 06:00:00,Configuration Error,Low,5,True
F01934,T1184,2026-01-29 18:00:00,Hardware Failure,Critical,7,True
F01935,T1012,2026-01-29 12:00:00,Hardware Failure,Low,21,True
F01936,T1205,2026-01-01 06:00:00,Radio Degradation,Low,42,True
F01937,T1212,2026-01-02 00:00:00,Radio Degradation,High,90,True
F01938,T1340,2026-01-10 12:00:00,Radio Degradation,Medium,25,True
F01939,T1129,2026-01-06 06:00:00,Configuration Error,High,119,True
F01940,T1373,2026-01-29 00:00:00,Network Congestion,Low,46,True
F01941,T1274,2026-01-21 12:00:00,Power Issue,Medium,21,True
F01942,T1297,2026-01-11 00:00:00,Backhaul Failure,Low,30,True
F01943,T1237,2026-01-02 18:00:00,Radio Degradation,Medium,40,True
F01944,T1259,2026-01-01 12:00:00,Network Congestion,Low,69,False
F01945,T1472,2026-01-16 18:00:00,Backhaul Failure,High,55,True
F01946,T1085,2026-01-28 00:00:00,Power Issue,Medium,9,True
F01947,T1022,2026-01-05 12:00:00,Configuration Error,Medium,7,False
F01948,T1055,2026-01-23 00:00:00,Backhaul Failure,Medium,67,True
F01949,T1245,2026-01-07 06:00:00,Network Congestion,Medium,21,True
F01950,T1285,2026-01-08 00:00:00,Configuration Error,Low,56,True
F01951,T1298,2026-01-04 06:00:00,Network Congestion,Low,15,True
F01952,T1077,2026-01-11 18:00:00,Configuration Error,Medium,106,True
F01953,T1415,2026-01-25 06:00:00,Power Issue,Medium,46,True
F01954,T1304,2026-01-24 00:00:00,Configuration Error,High,41,True
F01955,T1224,2026-01-26 06:00:00,Network Congestion,Low,128,True
F01956,T1326,2026-01-06 18:00:00,Power Issue,Low,113,True
F01957,T1492,2026-01-07 18:00:00,Backhaul Failure,Critical,69,True
F01958,T1261,2026-01-18 18:00:00,Hardware Failure,Medium,86,True
F01959,T1233,2026-01-30 12:00:00,Power Issue,Critical,29,True
F01960,T1078,2026-01-26 18:00:00,Radio Degradation,Medium,25,True
F01961,T1078,2026-01-25 12:00:00,Hardware Failure,High,36,True
F01962,T1297,2026-01-18 06:00:00,Hardware Failure,Low,116,True
F01963,T1472,2026-01-04 12:00:00,Network Congestion,High,38,True
F01964,T1072,2026-01-18 00:00:00,Radio Degradation,Low,102,True
F01965,T1233,2026-01-07 06:00:00,Configuration Error,Low,21,True
F01966,T1050,2026-01-24 12:00:00,Radio Degradation,Medium,229,True
F01967,T1353,2026-01-17 00:00:00,Radio Degradation,Low,180,True
F01968,T1353,2026-01-06 12:00:00,Network Congestion,Low,5,True
F01969,T1359,2026-01-28 06:00:00,Configuration Error,Low,13,False
F01970,T1298,2026-01-14 06:00:00,Power Issue,Low,5,False
F01971,T1274,2026-01-10 18:00:00,Radio Degradation,Critical,16,True
F01972,T1494,2026-01-11 06:00:00,Configuration Error,High,38,True
F01973,T1022,2026-01-23 12:00:00,Network Congestion,High,111,True
F01974,T1331,2026-01-02 18:00:00,Network Congestion,Low,106,True
F01975,T1212,2026-01-26 06:00:00,Backhaul Failure,High,27,True
F01976,T1053,2026-01-19 06:00:00,Network Congestion,High,16,True
F01977,T1352,2026-01-05 18:00:00,Hardware Failure,Medium,34,True
F01978,T1273,2026-01-05 06:00:00,Backhaul Failure,Low,29,True
F01979,T1278,2026-01-01 00:00:00,Radio Degradation,Low,26,True
F01980,T1301,2026-01-20 18:00:00,Network Congestion,Medium,5,True
F01981,T1214,2026-01-18 18:00:00,Network Congestion,Low,25,False
F01982,T1401,2026-01-11 12:00:00,Hardware Failure,Low,202,True
F01983,T1472,2026-01-21 18:00:00,Backhaul Failure,Medium,63,True
F01984,T1113,2026-01-28 18:00:00,Power Issue,Low,53,True
F01985,T1050,2026-01-20 12:00:00,Network Congestion,High,20,True
F01986,T1458,2026-01-14 18:00:00,Hardware Failure,Medium,53,True
F01987,T1352,2026-01-27 12:00:00,Power Issue,Medium,92,True
F01988,T1055,2026-01-27 12:00:00,Power Issue,Low,52,True
F01989,T1265,2026-01-08 18:00:00,Network Congestion,Medium,295,True
F01990,T1216,2026-01-25 18:00:00,Radio Degradation,Medium,30,True
F01991,T1005,2026-01-17 18:00:00,Hardware Failure,Medium,94,True
F01992,T1012,2026-01-04 00:00:00,Hardware Failure,Critical,77,True
F01993,T1304,2026-01-22 18:00:00,Backhaul Failure,Medium,33,True
F01994,T1012,2026-01-26 18:00:00,Backhaul Failure,Medium,45,True
F01995,T1274,2026-01-27 18:00:00,Configuration Error,High,27,True
F01996,T1159,2026-01-01 12:00:00,Hardware Failure,Low,31,True
F01997,T1297,2026-01-24 18:00:00,Power Issue,Low,63,True
F01998,T1193,2026-01-08 12:00:00,Backhaul Failure,High,64,True
F01999,T1458,2026-01-21 12:00:00,Network Congestion,Low,206,True
F02000,T1330,2026-01-21 12:00:00,Configuration Error,Medium,24,True
F02001,T1129,2026-01-28 18:00:00,Hardware Failure,Low,47,True
F02002,T1495,2026-01-26 06:00:00,Power Issue,High,10,True
F02003,T1401,2026-01-03 18:00:00,Power Issue,Medium,57,True
F02004,T1369,2026-01-13 06:00:00,Power Issue,High,26,True
F02005,T1078,2026-01-26 18:00:00,Power Issue,High,18,False
F02006,T1278,2026-01-01 00:00:00,Network Congestion,Medium,65,False
F02007,T1458,2026-01-21 12:00:00,Radio Degradation,Medium,78,True
F02008,T1458,2026-01-03 06:00:00,Hardware Failure,Low,7,True
F02009,T1340,2026-01-13 12:00:00,Network Congestion,Medium,81,True
F02010,T1053,2026-01-05 18:00:00,Hardware Failure,High,53,True
F02011,T1385,2026-01-20 00:00:00,Power Issue,Critical,24,True
F02012,T1337,2026-01-08 06:00:00,Configuration Error,Critical,16,True
F02013,T1220,2026-01-27 06:00:00,Network Congestion,High,116,True
F02014,T1151,2026-01-05 00:00:00,Power Issue,Low,105,True
F02015,T1298,2026-01-16 18:00:00,Backhaul Failure,Medium,363,False
F02016,T1169,2026-01-14 06:00:00,Radio Degradation,Medium,46,True
F02017,T1184,2026-01-24 12:00:00,Configuration Error,High,21,True
F02018,T1261,2026-01-14 12:00:00,Power Issue,High,31,False
F02019,T1356,2026-01-18 12:00:00,Hardware Failure,Critical,47,True
F02020,T1458,2026-01-08 06:00:00,Hardware Failure,Critical,81,True
F02021,T1366,2026-01-23 18:00:00,Radio Degradation,Low,63,True
F02022,T1005,2026-01-08 12:00:00,Configuration Error,Medium,27,False
F02023,T1220,2026-01-15 12:00:00,Radio Degradation,High,104,True
F02024,T1018,2026-01-16 18:00:00,Hardware Failure,Critical,140,True
F02025,T1481,2026-01-15 00:00:00,Power Issue,Medium,49,True
F02026,T1331,2026-01-22 12:00:00,Hardware Failure,Critical,45,True
F02027,T1022,2026-01-29 00:00:00,Configuration Error,Medium,69,True
F02028,T1212,2026-01-05 18:00:00,Network Congestion,Medium,63,True
F02029,T1458,2026-01-22 12:00:00,Power Issue,Low,5,True
F02030,T1233,2026-01-14 06:00:00,Radio Degradation,Critical,38,True
F02031,T1176,2026-01-20 00:00:00,Configuration Error,High,5,True
F02032,T1105,2026-01-20 00:00:00,Radio Degradation,Medium,78,True
F02033,T1169,2026-01-08 06:00:00,Network Congestion,Low,37,False
F02034,T1050,2026-01-04 12:00:00,Hardware Failure,Low,36,True
F02035,T1458,2026-01-22 18:00:00,Backhaul Failure,Low,5,True
F02036,T1078,2026-01-06 00:00:00,Power Issue,Low,25,True
F02037,T1022,2026-01-16 00:00:00,Network Congestion,Low,26,True
F02038,T1492,2026-01-21 00:00:00,Power Issue,Medium,61,True
F02039,T1022,2026-01-01 00:00:00,Radio Degradation,Low,86,True
F02040,T1123,2026-01-01 00:00:00,Hardware Failure,Low,8,True
F02041,T1205,2026-01-19 12:00:00,Hardware Failure,Critical,62,True
F02042,T1313,2026-01-16 06:00:00,Radio Degradation,Low,153,True
F02043,T1346,2026-01-30 06:00:00,Radio Degradation,Low,30,True
F02044,T1018,2026-01-23 06:00:00,Radio Degradation,Low,21,True
F02045,T1297,2026-01-20 00:00:00,Radio Degradation,High,185,True
F02046,T1214,2026-01-26 12:00:00,Power Issue,Low,5,True
F02047,T1404,2026-01-17 06:00:00,Hardware Failure,Medium,30,True
F02048,T1298,2026-01-30 12:00:00,Backhaul Failure,High,55,True
F02049,T1184,2026-01-26 18:00:00,Hardware Failure,Medium,60,True
F02050,T1037,2026-01-12 06:00:00,Network Congestion,Critical,80,True
F02051,T1274,2026-01-02 12:00:00,Hardware Failure,High,13,False
F02052,T1340,2026-01-23 00:00:00,Radio Degradation,Low,74,True
F02053,T1353,2026-01-19 18:00:00,Radio Degradation,Medium,29,True
F02054,T1085,2026-01-15 06:00:00,Power Issue,High,93,True
F02055,T1072,2026-01-13 00:00:00,Backhaul Failure,Low,107,True
F02056,T1481,2026-01-16 18:00:00,Power Issue,Medium,42,True
F02057,T1054,2026-01-25 00:00:00,Radio Degradation,High,45,True
F02058,T1395,2026-01-10 06:00:00,Configuration Error,Low,97,True
F02059,T1297,2026-01-02 12:00:00,Backhaul Failure,Low,43,False
F02060,T1224,2026-01-27 18:00:00,Configuration Error,Medium,33,True
F02061,T1233,2026-01-12 00:00:00,Network Congestion,Low,114,False
F02062,T1220,2026-01-23 12:00:00,Hardware Failure,Medium,140,True
F02063,T1245,2026-01-21 00:00:00,Hardware Failure,High,31,True
F02064,T1113,2026-01-04 12:00:00,Hardware Failure,High,24,True
F02065,T1471,2026-01-06 18:00:00,Network Congestion,Low,54,True
F02066,T1337,2026-01-05 06:00:00,Radio Degradation,Low,48,True
F02067,T1407,2026-01-22 12:00:00,Network Congestion,High,5,True
F02068,T1415,2026-01-14 00:00:00,Backhaul Failure,High,11,True
F02069,T1169,2026-01-27 18:00:00,Power Issue,Medium,56,True
F02070,T1053,2026-01-02 18:00:00,Network Congestion,Medium,213,True
F02071,T1359,2026-01-04 00:00:00,Network Congestion,High,5,True
F02072,T1159,2026-01-18 12:00:00,Network Congestion,High,5,True
F02073,T1346,2026-01-23 18:00:00,Power Issue,Medium,13,True
F02074,T1205,2026-01-09 00:00:00,Hardware Failure,Low,5,True
F02075,T1256,2026-01-03 18:00:00,Network Congestion,Low,106,False
F02076,T1228,2026-01-16 00:00:00,Hardware Failure,Low,5,True
F02077,T1159,2026-01-03 00:00:00,Network Congestion,Medium,7,True
F02078,T1495,2026-01-05 18:00:00,Radio Degradation,High,42,True
F02079,T1366,2026-01-25 06:00:00,Network Congestion,Medium,37,True
F02080,T1336,2026-01-05 12:00:00,Power Issue,High,82,True
F02081,T1256,2026-01-29 00:00:00,Backhaul Failure,Low,335,False
F02082,T1366,2026-01-03 06:00:00,Network Congestion,Medium,17,True
F02083,T1401,2026-01-15 00:00:00,Backhaul Failure,Low,53,True
F02084,T1353,2026-01-10 06:00:00,Network Congestion,Medium,32,True
F02085,T1472,2026-01-22 00:00:00,Backhaul Failure,Medium,114,True
F02086,T1401,2026-01-06 12:00:00,Power Issue,Low,5,False
F02087,T1346,2026-01-08 00:00:00,Backhaul Failure,Low,26,True
F02088,T1184,2026-01-25 00:00:00,Network Congestion,High,100,True
F02089,T1191,2026-01-03 00:00:00,Configuration Error,High,31,True
F02090,T1245,2026-01-21 18:00:00,Power Issue,Medium,27,True
F02091,T1354,2026-01-08 18:00:00,Radio Degradation,Low,137,False
F02092,T1359,2026-01-15 18:00:00,Network Congestion,Medium,10,True
F02093,T1220,2026-01-05 12:00:00,Configuration Error,Medium,86,False
F02094,T1184,2026-01-09 06:00:00,Power Issue,Medium,215,True
F02095,T1077,2026-01-05 00:00:00,Backhaul Failure,Medium,29,True
F02096,T1288,2026-01-13 06:00:00,Configuration Error,Low,43,False
F02097,T1200,2026-01-29 18:00:00,Backhaul Failure,Medium,29,True
F02098,T1184,2026-01-15 12:00:00,Power Issue,Low,120,True
F02099,T1401,2026-01-17 06:00:00,Network Congestion,Low,115,True
F02100,T1169,2026-01-28 12:00:00,Backhaul Failure,Medium,150,True
F02101,T1237,2026-01-12 12:00:00,Network Congestion,Low,15,True
F02102,T1191,2026-01-21 18:00:00,Power Issue,High,18,False
F02103,T1313,2026-01-14 00:00:00,Network Congestion,Low,12,True
F02104,T1425,2026-01-22 18:00:00,Radio Degradation,Medium,86,False
F02105,T1297,2026-01-23 06:00:00,Backhaul Failure,Medium,26,True
F02106,T1354,2026-01-22 06:00:00,Configuration Error,Medium,11,True
F02107,T1256,2026-01-05 18:00:00,Power Issue,Medium,31,True
F02108,T1468,2026-01-25 18:00:00,Power Issue,Medium,57,True
F02109,T1353,2026-01-24 00:00:00,Configuration Error,Low,32,True
F02110,T1247,2026-01-01 00:00:00,Power Issue,High,14,True
F02111,T1193,2026-01-07 06:00:00,Network Congestion,Low,50,True
F02112,T1313,2026-01-30 12:00:00,Radio Degradation,High,111,True
F02113,T1078,2026-01-23 06:00:00,Power Issue,Low,71,True
F02114,T1425,2026-01-29 06:00:00,Network Congestion,Medium,8,True
F02115,T1313,2026-01-14 06:00:00,Radio Degradation,Medium,5,True
F02116,T1352,2026-01-23 06:00:00,Hardware Failure,Medium,15,True
F02117,T1018,2026-01-04 00:00:00,Network Congestion,High,74,True
F02118,T1175,2026-01-06 00:00:00,Radio Degradation,Medium,89,True
F02119,T1018,2026-01-19 06:00:00,Backhaul Failure,High,8,False
F02120,T1055,2026-01-19 12:00:00,Power Issue,Critical,44,True
F02121,T1331,2026-01-06 06:00:00,Radio Degradation,Low,26,True
F02122,T1347,2026-01-04 06:00:00,Configuration Error,Low,44,True
F02123,T1445,2026-01-12 18:00:00,Hardware Failure,Medium,17,True
F02124,T1123,2026-01-12 12:00:00,Network Congestion,Medium,25,False
F02125,T1297,2026-01-16 12:00:00,Network Congestion,Low,5,True
F02126,T1382,2026-01-09 18:00:00,Backhaul Failure,Low,71,True
F02127,T1212,2026-01-22 18:00:00,Configuration Error,Low,25,True
F02128,T1468,2026-01-28 00:00:00,Configuration Error,Medium,22,True
F02129,T1256,2026-01-29 18:00:00,Backhaul Failure,Low,27,True
F02130,T1415,2026-01-23 18:00:00,Power Issue,Low,27,True
F02131,T1407,2026-01-14 12:00:00,Network Congestion,High,20,True
F02132,T1330,2026-01-07 18:00:00,Power Issue,Low,33,False
F02133,T1055,2026-01-03 12:00:00,Radio Degradation,High,47,True
F02134,T1468,2026-01-26 00:00:00,Network Congestion,Low,25,True
F02135,T1347,2026-01-19 06:00:00,Hardware Failure,High,103,True
F02136,T1336,2026-01-24 12:00:00,Radio Degradation,Low,5,True
F02137,T1266,2026-01-21 12:00:00,Configuration Error,Low,61,True
F02138,T1393,2026-01-05 06:00:00,Configuration Error,High,77,True
F02139,T1204,2026-01-03 00:00:00,Backhaul Failure,High,8,True
F02140,T1224,2026-01-23 00:00:00,Backhaul Failure,Low,8,True
F02141,T1228,2026-01-27 06:00:00,Configuration Error,Critical,99,True
F02142,T1159,2026-01-16 12:00:00,Configuration Error,Medium,40,True
F02143,T1229,2026-01-15 06:00:00,Radio Degradation,Low,124,True
F02144,T1256,2026-01-09 06:00:00,Radio Degradation,Medium,16,True
F02145,T1214,2026-01-23 00:00:00,Network Congestion,Low,180,True
F02146,T1288,2026-01-06 18:00:00,Configuration Error,High,10,True
F02147,T1237,2026-01-17 12:00:00,Network Congestion,Medium,5,True
F02148,T1495,2026-01-08 00:00:00,Configuration Error,High,24,True
F02149,T1054,2026-01-25 06:00:00,Hardware Failure,Low,11,True
F02150,T1050,2026-01-02 18:00:00,Hardware Failure,Medium,37,True
F02151,T1043,2026-01-01 00:00:00,Power Issue,Medium,37,False
F02152,T1373,2026-01-23 00:00:00,Radio Degradation,Low,107,True
F02153,T1043,2026-01-12 18:00:00,Power Issue,Medium,5,True
F02154,T1356,2026-01-18 06:00:00,Network Congestion,Medium,20,True
F02155,T1193,2026-01-14 18:00:00,Backhaul Failure,Low,45,True
F02156,T1274,2026-01-15 18:00:00,Backhaul Failure,Low,37,True
F02157,T1184,2026-01-14 00:00:00,Network Congestion,High,256,True
F02158,T1301,2026-01-05 18:00:00,Power Issue,Low,8,True
F02159,T1340,2026-01-29 06:00:00,Network Congestion,Medium,35,True
F02160,T1259,2026-01-01 18:00:00,Backhaul Failure,Low,45,True
F02161,T1247,2026-01-16 18:00:00,Network Congestion,Low,5,False
F02162,T1330,2026-01-09 06:00:00,Network Congestion,Medium,145,True
F02163,T1072,2026-01-14 06:00:00,Backhaul Failure,Critical,10,True
F02164,T1216,2026-01-03 12:00:00,Configuration Error,Medium,44,True
F02165,T1326,2026-01-17 18:00:00,Network Congestion,Medium,62,True
F02166,T1382,2026-01-21 06:00:00,Power Issue,Medium,41,True
F02167,T1407,2026-01-20 00:00:00,Radio Degradation,Low,33,True
F02168,T1401,2026-01-12 06:00:00,Power Issue,Medium,98,True
F02169,T1247,2026-01-15 12:00:00,Backhaul Failure,Low,159,False
F02170,T1113,2026-01-08 12:00:00,Configuration Error,High,24,False
F02171,T1352,2026-01-18 12:00:00,Radio Degradation,High,5,True
F02172,T1468,2026-01-11 06:00:00,Configuration Error,Medium,103,True
F02173,T1037,2026-01-16 18:00:00,Hardware Failure,Low,5,True
F02174,T1184,2026-01-25 06:00:00,Radio Degradation,Low,24,True
F02175,T1494,2026-01-20 12:00:00,Hardware Failure,Medium,27,True
F02176,T1352,2026-01-23 06:00:00,Power Issue,High,14,True
F02177,T1037,2026-01-08 00:00:00,Power Issue,Low,63,True
F02178,T1481,2026-01-05 12:00:00,Power Issue,Medium,146,True
F02179,T1049,2026-01-07 06:00:00,Radio Degradation,Medium,108,True
F02180,T1229,2026-01-24 06:00:00,Radio Degradation,High,16,True
F02181,T1243,2026-01-14 00:00:00,Power Issue,Low,85,True
F02182,T1297,2026-01-01 18:00:00,Hardware Failure,Low,9,True
F02183,T1285,2026-01-15 18:00:00,Radio Degradation,Low,7,True
F02184,T1356,2026-01-04 12:00:00,Backhaul Failure,Low,33,True
F02185,T1266,2026-01-10 06:00:00,Radio Degradation,Low,159,False
F02186,T1214,2026-01-02 12:00:00,Radio Degradation,Medium,69,True
F02187,T1401,2026-01-13 00:00:00,Configuration Error,Medium,15,True
F02188,T1129,2026-01-11 00:00:00,Configuration Error,Low,70,True
F02189,T1205,2026-01-02 00:00:00,Configuration Error,Medium,24,True
F02190,T1331,2026-01-30 00:00:00,Network Congestion,Low,5,True
F02191,T1204,2026-01-08 00:00:00,Power Issue,Critical,37,True
F02192,T1237,2026-01-11 00:00:00,Backhaul Failure,Medium,7,True
F02193,T1200,2026-01-21 18:00:00,Configuration Error,Low,18,True
F02194,T1181,2026-01-15 06:00:00,Hardware Failure,High,5,True
F02195,T1288,2026-01-08 00:00:00,Configuration Error,Medium,12,True
F02196,T1012,2026-01-27 06:00:00,Backhaul Failure,Low,36,True
F02197,T1288,2026-01-05 06:00:00,Radio Degradation,Low,6,True
F02198,T1359,2026-01-22 18:00:00,Hardware Failure,Medium,59,True
F02199,T1297,2026-01-22 18:00:00,Radio Degradation,Low,84,True
F02200,T1306,2026-01-07 06:00:00,Radio Degradation,Medium,225,True
F02201,T1445,2026-01-19 12:00:00,Radio Degradation,High,41,True
F02202,T1151,2026-01-05 00:00:00,Configuration Error,Medium,60,True
F02203,T1481,2026-01-12 18:00:00,Network Congestion,High,97,True
F02204,T1022,2026-01-11 06:00:00,Power Issue,High,52,True
F02205,T1178,2026-01-10 18:00:00,Hardware Failure,Medium,79,False
F02206,T1055,2026-01-17 18:00:00,Network Congestion,Low,207,True
F02207,T1216,2026-01-24 06:00:00,Network Congestion,High,49,True
F02208,T1077,2026-01-27 06:00:00,Radio Degradation,High,142,True
F02209,T1224,2026-01-21 06:00:00,Radio Degradation,High,52,True
F02210,T1151,2026-01-17 00:00:00,Power Issue,Low,12,True
F02211,T1471,2026-01-07 18:00:00,Configuration Error,Low,98,True
F02212,T1053,2026-01-20 06:00:00,Backhaul Failure,Medium,46,True
F02213,T1055,2026-01-28 06:00:00,Hardware Failure,Medium,217,True
F02214,T1297,2026-01-20 00:00:00,Hardware Failure,High,95,False
F02215,T1077,2026-01-15 18:00:00,Configuration Error,Medium,90,True
F02216,T1224,2026-01-12 06:00:00,Configuration Error,Low,23,True
F02217,T1132,2026-01-03 12:00:00,Backhaul Failure,Medium,5,True
